ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200821,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910760.65,2910760.65,0,2910080.55,2910080.55,0
20200824,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910760.65,2910760.65,0,2910080.55,2910080.55,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200824,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910760.65,2910760.65,0,2910080.55,2910080.55,0
20200825,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910760.65,2910760.65,0,2910080.55,2910080.55,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200825,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910760.65,2910760.65,0,2910080.55,2910080.55,0
20200826,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910760.65,2910760.65,0,2910080.55,2910080.55,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200826,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910760.65,2910760.65,0,2910080.55,2910080.55,0
20200827,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910760.65,2910760.65,0,2910080.55,2910080.55,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200827,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910760.65,2910760.65,0,2910080.55,2910080.55,0
20200828,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910760.65,2910760.65,0,2910080.55,2910080.55,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200828,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910760.65,2910760.65,0,2910080.55,2910080.55,0
20200831,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910760.65,2910760.65,0,2910080.55,2910080.55,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200831,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910760.65,2910760.65,0,2910080.55,2910080.55,0
20200901,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200901,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200902,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200902,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200903,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200903,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200904,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200904,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200907,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200907,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200908,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200908,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200909,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200909,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200910,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200910,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200911,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200911,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200914,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200914,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200915,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200915,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200916,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200916,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200917,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200917,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200918,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200918,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200921,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200921,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200922,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200922,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200923,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200923,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200924,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200924,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200925,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200925,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200928,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200928,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200929,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200929,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20200930,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20200930,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2910986.77,2910986.77,0,2910306.67,2910306.67,0
20201001,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2911135.93,2911135.93,0,2910455.83,2910455.83,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
20201001,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2911135.93,2911135.93,0,2910455.83,2910455.83,0
20201002,680.1,680.1,0,0,0,0,0,0,0,0,0,0,2911135.93,2911135.93,0,2910455.83,2910455.83,0
ReportDate,Cash,CashLong,CashShort,Stock,StockLong,StockShort,DividendAccruals,DividendAccrualsLong,DividendAccrualsShort,InterestAccruals,InterestAccrualsLong,InterestAccrualsShort,Total,TotalLong,TotalShort,Funds,FundsLong,FundsShort
