,Date,Ticker,Adj Close,Close,Daily Return,Fund
84,2023-05-18,INTC,29.271636962890625,29.68000030517578,0.028056719685148668,Grad
85,2023-05-18,JPM,135.89805603027344,139.5,0.007583848275518834,Grad
86,2023-05-18,MA,389.7323303222656,392.0199890136719,0.012971461183139965,Grad
87,2023-05-18,MSFT,316.6177062988281,318.5199890136719,0.014394825504807862,Grad
88,2023-05-18,NFLX,371.2900085449219,371.2900085449219,0.09215795351607903,Grad
89,2023-05-18,NVDA,316.67840576171875,316.7799987792969,0.04970493822452293,Grad
90,2023-05-18,ORCL,100.8924789428711,102.33999633789062,0.0257591282716767,Grad
91,2023-05-18,PYPL,61.27000045776367,61.27000045776367,-0.0030914192896073223,Grad
92,2023-05-18,TSLA,176.88999938964844,176.88999938964844,0.01742780840135616,Grad
93,2023-05-18,TXN,164.5989532470703,169.80999755859375,0.02703538226782154,Grad
94,2023-05-18,V,232.23318481445312,233.60000610351562,0.004083392648468243,Grad
95,2023-05-18,WFC,39.26958084106445,40.209999084472656,-0.006178916824865266,Grad
96,2023-05-19,AAPL,174.2346954345703,175.16000366210938,0.0006284026060086045,Grad
97,2023-05-19,ADBE,371.25,371.25,0.030019719624031715,Grad
98,2023-05-19,AMD,105.81999969482422,105.81999969482422,-0.019549713743958752,Grad
99,2023-05-19,AMZN,116.25,116.25,-0.01608126535201726,Grad
100,2023-05-19,BAC,27.246070861816406,28.110000610351562,-0.012644762699107748,Grad
101,2023-05-19,C,43.8043212890625,45.709999084472656,-0.014658396221614689,Grad
102,2023-05-19,CRM,210.0855712890625,210.36000061035156,-0.01387590315416909,Grad
103,2023-05-19,CSCO,47.647544860839844,49.130001068115234,0.019294551749739597,Grad
104,2023-05-19,DIS,91.0532455444336,91.3499984741211,-0.02570397592892182,Grad
105,2023-05-19,GOOGL,122.76000213623047,122.76000213623047,-0.0005698908554971904,Grad
106,2023-05-19,GS,316.15374755859375,326.1499938964844,-0.010407237744295417,Grad
107,2023-05-19,IBM,123.27742767333984,127.26000213623047,0.008799058417027217,Grad
108,2023-05-19,INTC,29.518198013305664,29.93000030517578,0.008423206762492308,Grad
109,2023-05-19,JPM,135.58633422851562,139.17999267578125,-0.002293791470338369,Grad
110,2023-05-19,MA,383.3199462890625,385.57000732421875,-0.01645330277809076,Grad
111,2023-05-19,MSFT,316.43878173828125,318.3399963378906,-0.0005651123010095294,Grad
112,2023-05-19,NFLX,365.3599853515625,365.3599853515625,-0.01597140525434282,Grad
113,2023-05-19,NVDA,312.53973388671875,312.6400146484375,-0.013069005652738164,Grad
114,2023-05-19,ORCL,101.38541412353516,102.83999633789062,0.004885747538656338,Grad
115,2023-05-19,PYPL,60.91999816894531,60.91999816894531,-0.005712457747729771,Grad
116,2023-05-19,TSLA,180.13999938964844,180.13999938964844,0.018373000232992265,Grad
117,2023-05-19,TXN,164.8897247314453,170.11000061035156,0.001766545161065114,Grad
118,2023-05-19,V,231.9448699951172,233.30999755859375,-0.001241488461549034,Grad
119,2023-05-19,WFC,39.093788146972656,40.029998779296875,-0.004476561509614285,Grad
120,2023-05-22,AAPL,173.27975463867188,174.1999969482422,-0.005480772893806551,Grad
121,2023-05-22,ADBE,372.04998779296875,372.04998779296875,0.0021548492739897895,Grad
122,2023-05-22,AMD,108.0,108.0,0.02060102354434612,Grad
123,2023-05-22,AMZN,115.01000213623047,115.01000213623047,-0.010666648290490577,Grad
124,2023-05-22,BAC,27.4689998626709,28.34000015258789,0.008182060524804413,Grad
125,2023-05-22,C,43.88098907470703,45.790000915527344,0.001750233387674438,Grad
126,2023-05-22,CRM,209.98570251464844,210.25999450683594,-0.0004753718868043544,Grad
127,2023-05-22,CSCO,47.346900939941406,48.81999969482422,-0.006309746321169429,Grad
128,2023-05-22,DIS,91.52172088623047,91.81999969482422,0.005145070216835412,Grad
129,2023-05-22,GOOGL,125.05000305175781,125.05000305175781,0.018654291916564647,Grad
130,2023-05-22,GS,314.9615173339844,324.9200134277344,-0.0037710456820961857,Grad
131,2023-05-22,IBM,123.5099105834961,127.5,0.001885851404786587,Grad
132,2023-05-22,INTC,29.863384246826172,30.280000686645508,0.011694014430180033,Grad
133,2023-05-22,JPM,134.46603393554688,138.02999877929688,-0.008262634279060932,Grad
134,2023-05-22,MA,382.2860412597656,384.5299987792969,-0.00269723774957753,Grad
135,2023-05-22,MSFT,319.2618713378906,321.17999267578125,0.008921439983119006,Grad
136,2023-05-22,NFLX,363.010009765625,363.010009765625,-0.006431945697819796,Grad
137,2023-05-22,NVDA,311.6600646972656,311.760009765625,-0.002814583536351112,Grad
138,2023-05-22,ORCL,100.33055114746094,101.7699966430664,-0.010404484562137273,Grad
139,2023-05-22,PYPL,63.029998779296875,63.029998779296875,0.03463559871587729,Grad
140,2023-05-22,TSLA,188.8699951171875,188.8699951171875,0.04846228354123516,Grad
141,2023-05-22,TXN,165.61672973632812,170.86000061035156,0.004409037652691072,Grad
142,2023-05-22,V,229.9267578125,231.27999877929688,-0.008700826979530452,Grad
143,2023-05-22,WFC,40.02157211303711,40.97999954223633,0.023732260546776907,Grad
144,2023-05-23,AAPL,170.65371704101562,171.55999755859375,-0.015154901408604537,Grad
145,2023-05-23,ADBE,370.4200134277344,370.4200134277344,-0.004381062810681735,Grad
146,2023-05-23,AMD,108.12000274658203,108.12000274658203,0.0011111365424261166,Grad
147,2023-05-23,AMZN,114.98999786376953,114.98999786376953,-0.00017393506729301844,Grad
148,2023-05-23,BAC,27.701623916625977,28.579999923706055,0.00846860297491947,Grad
149,2023-05-23,C,43.9959831237793,45.90999984741211,0.0026205892687716226,Grad
150,2023-05-23,CRM,206.37042236328125,206.63999938964844,-0.017216791943799103,Grad
151,2023-05-23,CSCO,47.434181213378906,48.90999984741211,0.0018434210413942331,Grad
152,2023-05-23,DIS,89.5282211303711,89.81999969482422,-0.021781711888235522,Grad
153,2023-05-23,GOOGL,122.55999755859375,122.55999755859375,-0.019912078627726704,Grad
154,2023-05-23,GS,313.65283203125,323.57000732421875,-0.00415506412914135,Grad
155,2023-05-23,IBM,124.16862487792969,128.17999267578125,0.005333290999253837,Grad
156,2023-05-23,INTC,29.10397720336914,29.510000228881836,-0.025429369865799467,Grad
157,2023-05-23,JPM,133.06320190429688,136.58999633789062,-0.010432612535611896,Grad
158,2023-05-23,MA,371.5689392089844,373.75,-0.028034248949986962,Grad
159,2023-05-23,MSFT,313.377197265625,315.260009765625,-0.01843212297041752,Grad
160,2023-05-23,NFLX,355.989990234375,355.989990234375,-0.019338363522764634,Grad
161,2023-05-23,NVDA,306.7816162109375,306.8800048828125,-0.01565310746844273,Grad
162,2023-05-23,ORCL,97.14622497558594,98.54000091552734,-0.03173835023785365,Grad
163,2023-05-23,PYPL,62.0,62.0,-0.01634140566785469,Grad
164,2023-05-23,TSLA,185.77000427246094,185.77000427246094,-0.01641335799687571,Grad
165,2023-05-23,TXN,164.53109741210938,169.74000549316406,-0.0065550885224405775,Grad
166,2023-05-23,V,223.2659454345703,224.5800018310547,-0.028969278918643426,Grad
167,2023-05-23,WFC,40.24618911743164,41.209999084472656,0.005612398327585089,Grad
168,2023-05-24,AAPL,170.93222045898438,171.83999633789062,0.001631979793922822,Grad
169,2023-05-24,ADBE,365.760009765625,365.760009765625,-0.01258032366822559,Grad
170,2023-05-24,AMD,108.2699966430664,108.2699966430664,0.0013872909052354832,Grad
171,2023-05-24,AMZN,116.75,116.75,0.015305697616548875,Grad
172,2023-05-24,BAC,27.236377716064453,28.100000381469727,-0.016794907113091395,Grad
173,2023-05-24,C,42.635189056396484,44.4900016784668,-0.03092996157295369,Grad
174,2023-05-24,CRM,208.78726196289062,209.05999755859375,0.011711172424481164,Grad
175,2023-05-24,CSCO,46.94927215576172,48.40999984741211,-0.010222777018872975,Grad
176,2023-05-24,DIS,88.78065490722656,89.06999969482422,-0.008350062289922189,Grad
177,2023-05-24,GOOGL,120.9000015258789,120.9000015258789,-0.013544354322634788,Grad
178,2023-05-24,GS,310.008056640625,319.80999755859375,-0.011620412820828152,Grad
179,2023-05-24,IBM,121.74686431884766,125.68000030517578,-0.019503804294062732,Grad
180,2023-05-24,INTC,28.60099220275879,29.0,-0.01728234588337041,Grad
181,2023-05-24,JPM,131.84547424316406,135.33999633789062,-0.00915149826327366,Grad
182,2023-05-24,MA,366.349609375,368.5,-0.014046733413981105,Grad
183,2023-05-24,MSFT,311.9756164550781,313.8500061035156,-0.004472504134877653,Grad
184,2023-05-24,NFLX,364.8500061035156,364.8500061035156,0.02488838482033562,Grad
185,2023-05-24,NVDA,305.2821044921875,305.3800048828125,-0.00488787997556861,Grad
186,2023-05-24,ORCL,96.9293441772461,98.31999969482422,-0.0022325190545937623,Grad
187,2023-05-24,PYPL,61.79999923706055,61.79999923706055,-0.0032258187570879393,Grad
188,2023-05-24,TSLA,182.89999389648438,182.89999389648438,-0.015449266889003499,Grad
189,2023-05-24,TXN,161.9430389404297,167.07000732421875,-0.015729904634363745,Grad
190,2023-05-24,V,220.9495849609375,222.25,-0.010374893802653995,Grad
191,2023-05-24,WFC,39.914146423339844,40.869998931884766,-0.008250289067691652,Grad
192,2023-05-25,AAPL,172.07614135742188,172.99000549316406,0.006692248514445387,Grad
193,2023-05-25,ADBE,392.05999755859375,392.05999755859375,0.0719050390714433,Grad
194,2023-05-25,AMD,120.3499984741211,120.3499984741211,0.11157293992424155,Grad
195,2023-05-25,AMZN,115.0,115.0,-0.01498929336188437,Grad
196,2023-05-25,BAC,27.30422592163086,28.170000076293945,0.0024910877016655064,Grad
197,2023-05-25,C,42.38602828979492,44.22999954223633,-0.005844016928645002,Grad
198,2023-05-25,CRM,209.63616943359375,209.91000366210938,0.004065896849847039,Grad
199,2023-05-25,CSCO,47.550559997558594,49.029998779296875,0.012807181329712813,Grad
200,2023-05-25,DIS,87.85367584228516,88.13999938964844,-0.010441228057059049,Grad
201,2023-05-25,GOOGL,123.4800033569336,123.4800033569336,0.021339965248076798,Grad
202,2023-05-25,GS,313.9533386230469,323.8800048828125,0.0127263853242221,Grad
203,2023-05-25,IBM,122.79307556152344,126.76000213623047,0.008593332144767318,Grad
204,2023-05-25,INTC,27.02300453186035,27.399999618530273,-0.055172480021382864,Grad
205,2023-05-25,JPM,132.16696166992188,135.6699981689453,0.0024383652802892897,Grad
206,2023-05-25,MA,367.880615234375,370.0400085449219,0.004179084186787918,Grad
207,2023-05-25,MSFT,323.9735412597656,325.9200134277344,0.03845789277065226,Grad
208,2023-05-25,NFLX,359.0,359.0,-0.016034003030428456,Grad
209,2023-05-25,NVDA,379.6781921386719,379.79998779296875,0.2436961962452282,Grad
210,2023-05-25,ORCL,102.81491088867188,104.29000091552734,0.06072017469408819,Grad
211,2023-05-25,PYPL,59.369998931884766,59.369998931884766,-0.03932039377305596,Grad
212,2023-05-25,TSLA,184.47000122070312,184.47000122070312,0.008583965973816943,Grad
213,2023-05-25,TXN,164.41476440429688,169.6199951171875,0.015262931213588127,Grad
214,2023-05-25,V,222.072998046875,223.3800048828125,0.005084477013777233,Grad
215,2023-05-25,WFC,39.94344711303711,40.900001525878906,0.0007340928548613679,Grad
216,2023-05-26,AAPL,174.50323486328125,175.42999267578125,0.014104764825113136,Grad
217,2023-05-26,ADBE,415.3900146484375,415.3900146484375,0.059506241991334585,Grad
218,2023-05-26,AMD,127.02999877929688,127.02999877929688,0.055504780971078915,Grad
219,2023-05-26,AMZN,120.11000061035156,120.11000061035156,0.04443478791610045,Grad
220,2023-05-26,BAC,27.439922332763672,28.309999465942383,0.004969795207609762,Grad
221,2023-05-26,C,42.7406005859375,44.599998474121094,0.008365310703762008,Grad
222,2023-05-26,CRM,215.15895080566406,215.44000244140625,0.026344601635261977,Grad
223,2023-05-26,CSCO,48.35551834106445,49.86000061035156,0.016928472420665308,Grad
224,2023-05-26,DIS,88.00318908691406,88.29000091552734,0.0017018439262270757,Grad
225,2023-05-26,GOOGL,124.61000061035156,124.61000061035156,0.009151257067523622,Grad
226,2023-05-26,GS,321.83416748046875,332.010009765625,0.025101911296710577,Grad
227,2023-05-26,IBM,124.85641479492188,128.88999938964844,0.0168033842622064,Grad
228,2023-05-26,INTC,28.60099220275879,29.0,0.05839423477274619,Grad
229,2023-05-26,JPM,133.4041748046875,136.94000244140625,0.009360986430599016,Grad
230,2023-05-26,MA,372.1853332519531,374.3699951171875,0.011701399419579595,Grad
231,2023-05-26,MSFT,330.90191650390625,332.8900146484375,0.021385620619510437,Grad
232,2023-05-26,NFLX,378.8800048828125,378.8800048828125,0.05537605816939406,Grad
233,2023-05-26,NVDA,389.3351135253906,389.4599914550781,0.025434490541378585,Grad
234,2023-05-26,ORCL,102.60787963867188,104.08000183105469,-0.002013630593175053,Grad
235,2023-05-26,PYPL,60.220001220703125,60.220001220703125,0.014317033924719613,Grad
236,2023-05-26,TSLA,193.1699981689453,193.1699981689453,0.047162123329924865,Grad
237,2023-05-26,TXN,170.8800811767578,176.2899932861328,0.039323212826329224,Grad
238,2023-05-26,V,223.69345092773438,225.00999450683594,0.00729693792181485,Grad
239,2023-05-26,WFC,40.265724182128906,41.22999954223633,0.00806833391669426,Grad
240,2023-05-30,AAPL,176.36337280273438,177.3000030517578,0.010659618665009196,Grad
241,2023-05-30,ADBE,417.2099914550781,417.2099914550781,0.00438136869558825,Grad
242,2023-05-30,AMD,125.2699966430664,125.2699966430664,-0.013855011832978992,Grad
243,2023-05-30,AMZN,121.66000366210938,121.66000366210938,0.01290486257498391,Grad
244,2023-05-30,BAC,27.39145851135254,28.260000228881836,-0.0017661792487388972,Grad
245,2023-05-30,C,42.83643341064453,44.70000076293945,0.0022421964921701676,Grad
246,2023-05-30,CRM,218.58445739746094,218.8699951171875,0.01592081844129667,Grad
247,2023-05-30,CSCO,48.656158447265625,50.16999816894531,0.006217286392851351,Grad
248,2023-05-30,DIS,87.53471374511719,87.81999969482422,-0.005323390511839277,Grad
249,2023-05-30,GOOGL,123.66999816894531,123.66999816894531,-0.007543555387224399,Grad
250,2023-05-30,GS,320.6903076171875,330.8299865722656,-0.0035541902596487596,Grad
251,2023-05-30,IBM,125.42794799804688,129.47999572753906,0.004577523742482548,Grad
252,2023-05-30,INTC,29.577373504638672,29.989999771118164,0.03413802202937921,Grad
253,2023-05-30,JPM,133.91075134277344,137.4600067138672,0.003797306484805363,Grad
254,2023-05-30,MA,365.35540771484375,367.5,-0.018350872339415458,Grad
255,2023-05-30,MSFT,329.23193359375,331.2099914550781,-0.005046761069866901,Grad
256,2023-05-30,NFLX,392.9800109863281,392.9800109863281,0.037214964954080276,Grad
257,2023-05-30,NVDA,400.98138427734375,401.1099853515625,0.02991322988182943,Grad
258,2023-05-30,ORCL,103.6627426147461,105.1500015258789,0.010280526016021918,Grad
259,2023-05-30,PYPL,62.04999923706055,62.04999923706055,0.030388541668250335,Grad
260,2023-05-30,TSLA,201.16000366210938,201.16000366210938,0.041362559242642094,Grad
261,2023-05-30,TXN,171.13211059570312,176.5500030517578,0.0014748905619059727,Grad
262,2023-05-30,V,220.34315490722656,221.63999938964844,-0.014977175266477238,Grad
263,2023-05-30,WFC,40.02157211303711,40.97999954223633,-0.006063521122517401,Grad
264,2023-05-31,AAPL,176.31362915039062,177.25,-0.0002820520585041786,Grad
265,2023-05-31,ADBE,417.7900085449219,417.7900085449219,0.0013902281865803001,Grad
266,2023-05-31,AMD,118.20999908447266,118.20999908447266,-0.056358248166238134,Grad
267,2023-05-31,AMZN,120.58000183105469,120.58000183105469,-0.00887721353399118,Grad
268,2023-05-31,BAC,26.935903549194336,27.790000915527344,-0.016631278030317276,Grad
269,2023-05-31,C,42.47227478027344,44.31999969482422,-0.008501142634358638,Grad
270,2023-05-31,CRM,223.08859252929688,223.3800048828125,0.020605925899140676,Grad
271,2023-05-31,CSCO,48.1712532043457,49.66999816894531,-0.009965958234155914,Grad
272,2023-05-31,DIS,87.67426300048828,87.95999908447266,0.0015942161618009987,Grad
273,2023-05-31,GOOGL,122.87000274658203,122.87000274658203,-0.006468791414312225,Grad
274,2023-05-31,GS,316.3633728027344,323.8999938964844,-0.013492564981471888,Grad
275,2023-05-31,IBM,124.5657958984375,128.58999633789062,-0.006873684161864735,Grad
276,2023-05-31,INTC,31.007421493530273,31.440000534057617,0.0483493907485506,Grad
277,2023-05-31,JPM,132.2059326171875,135.7100067138672,-0.012731007096077662,Grad
278,2023-05-31,MA,362.889892578125,365.0199890136719,-0.006748265071918835,Grad
279,2023-05-31,MSFT,326.4288024902344,328.3900146484375,-0.008514153147047065,Grad
280,2023-05-31,NFLX,395.2300109863281,395.2300109863281,0.005725482052771014,Grad
281,2023-05-31,NVDA,378.2186584472656,378.3399963378906,-0.0567675376529051,Grad
282,2023-05-31,ORCL,104.44157409667969,105.94000244140625,0.007513128268543445,Grad
283,2023-05-31,PYPL,61.9900016784668,61.9900016784668,-0.0009669227934158142,Grad
284,2023-05-31,TSLA,203.92999267578125,203.92999267578125,0.013770078361723614,Grad
285,2023-05-31,TXN,168.54405212402344,173.8800048828125,-0.015123161063524404,Grad
286,2023-05-31,V,219.73672485351562,221.02999877929688,-0.0027522073647636702,Grad
287,2023-05-31,WFC,38.87894058227539,39.810001373291016,-0.02855039096251555,Grad
288,2023-06-01,AAPL,179.1386260986328,180.08999633789062,0.016022567069007065,Grad
289,2023-06-01,ADBE,426.75,426.75,0.02144616020446244,Grad
290,2023-06-01,AMD,119.47000122070312,119.47000122070312,0.010659014854826898,Grad
291,2023-06-01,AMZN,122.7699966430664,122.7699966430664,0.01816217265513176,Grad
292,2023-06-01,BAC,27.14107322692871,27.780000686645508,0.007616959177169091,Grad
293,2023-06-01,C,42.9705924987793,44.84000015258789,0.011732776760459807,Grad
294,2023-06-01,CRM,212.62225341796875,212.89999389648438,-0.04691561765962393,Grad
295,2023-06-01,CSCO,48.239139556884766,49.7400016784668,0.0014092710490858362,Grad
296,2023-06-01,DIS,88.30220794677734,88.58999633789062,0.007162249499440554,Grad
297,2023-06-01,GOOGL,123.72000122070312,123.72000122070312,0.006917868113620829,Grad
298,2023-06-01,GS,309.0378723144531,316.3999938964844,-0.023155336925962722,Grad
299,2023-06-01,IBM,125.75731658935547,129.82000732421875,0.009565392187510735,Grad
300,2023-06-01,INTC,30.701684951782227,31.1299991607666,-0.009860108548911062,Grad
301,2023-06-01,JPM,134.02764892578125,137.5800018310547,0.01377938396961853,Grad
302,2023-06-01,MA,368.7156677246094,370.8800048828125,0.01605383689552653,Grad
303,2023-06-01,MSFT,330.59375,332.5799865722656,0.012759129948069603,Grad
304,2023-06-01,NFLX,403.1300048828125,403.1300048828125,0.01998834520882986,Grad
305,2023-06-01,NVDA,397.572509765625,397.70001220703125,0.05117106437269503,Grad
306,2023-06-01,ORCL,104.49085998535156,105.98999786376953,0.0004718991368921621,Grad
307,2023-06-01,PYPL,63.04999923706055,63.04999923706055,0.017099492335744815,Grad
308,2023-06-01,TSLA,207.52000427246094,207.52000427246094,0.017604137329555458,Grad
309,2023-06-01,TXN,170.41481018066406,175.80999755859375,0.011099519876643482,Grad
310,2023-06-01,V,225.1747283935547,226.5,0.024747813746947456,Grad
311,2023-06-01,WFC,39.12308883666992,40.060001373291016,0.006279704403927111,Grad
312,2023-06-02,AAPL,179.99407958984375,180.9499969482422,0.004775371508877857,Grad
313,2023-06-02,ADBE,436.3699951171875,436.3699951171875,0.022542460731546532,Grad
314,2023-06-02,AMD,117.86000061035156,117.86000061035156,-0.013476191461464282,Grad
315,2023-06-02,AMZN,124.25,124.25,0.01205508998453797,Grad
316,2023-06-02,BAC,28.0496826171875,28.709999084472656,0.033477283033792826,Grad
317,2023-06-02,C,44.38889694213867,46.31999969482422,0.033006397186626346,Grad
318,2023-06-02,CRM,212.75209045410156,213.02999877929688,0.0006106465059307897,Grad
319,2023-06-02,CSCO,48.51069259643555,50.02000045776367,0.005629309354296508,Grad
320,2023-06-02,DIS,90.47512817382812,90.7699966430664,0.02460776777360385,Grad
321,2023-06-02,GOOGL,124.66999816894531,124.66999816894531,0.0076786044202141746,Grad
322,2023-06-02,GS,316.1192321777344,323.6499938964844,0.022914213750720558,Grad
323,2023-06-02,IBM,128.27593994140625,132.4199981689453,0.020027648651847585,Grad
324,2023-06-02,INTC,30.879209518432617,31.309999465942383,0.005782241819274558,Grad
325,2023-06-02,JPM,136.84303283691406,140.47000122070312,0.021005993417759994,Grad
326,2023-06-02,MA,371.549072265625,373.7300109863281,0.007684524388401837,Grad
327,2023-06-02,MSFT,333.39691162109375,335.3999938964844,0.008479173066925139,Grad
328,2023-06-02,NFLX,400.4700012207031,400.4700012207031,-0.0065983767764511425,Grad
329,2023-06-02,NVDA,393.1439208984375,393.2699890136719,-0.011139072140068818,Grad
330,2023-06-02,ORCL,104.39227294921875,105.88999938964844,-0.0009434991361602085,Grad
331,2023-06-02,PYPL,63.959999084472656,63.959999084472656,0.014432987445259338,Grad
332,2023-06-02,TSLA,213.97000122070312,213.97000122070312,0.031081326211682914,Grad
333,2023-06-02,TXN,169.8526153564453,175.22999572753906,-0.00329897867223361,Grad
334,2023-06-02,V,227.45132446289062,228.7899932861328,0.010110353349053192,Grad
335,2023-06-02,WFC,40.275489807128906,41.2400016784668,0.029455776747843165,Grad
336,2023-06-05,AAPL,178.63131713867188,179.5800018310547,-0.00757115153052379,Grad
337,2023-06-05,ADBE,434.17999267578125,434.17999267578125,-0.005018682461928048,Grad
338,2023-06-05,AMD,117.93000030517578,117.93000030517578,0.0005939224033744139,Grad
339,2023-06-05,AMZN,125.30000305175781,125.30000305175781,0.008450728786783213,Grad
340,2023-06-05,BAC,27.883594512939453,28.540000915527344,-0.005921211534360649,Grad
341,2023-06-05,C,44.31222915649414,46.2400016784668,-0.0017271838438442932,Grad
342,2023-06-05,CRM,209.5862274169922,209.86000061035156,-0.014880526110705228,Grad
343,2023-06-05,CSCO,48.69495391845703,50.209999084472656,0.0037983651059030343,Grad
344,2023-06-05,DIS,90.70438385009766,91.0,0.0025339082784061606,Grad
345,2023-06-05,GOOGL,126.01000213623047,126.01000213623047,0.010748407692035666,Grad
346,2023-06-05,GS,314.322021484375,321.80999755859375,-0.005685230477685432,Grad
347,2023-06-05,IBM,128.48904418945312,132.63999938964844,0.0016612955488317649,Grad
348,2023-06-05,INTC,29.44916343688965,29.860000610351562,-0.04631096792452982,Grad
349,2023-06-05,JPM,135.4986572265625,139.08999633789062,-0.009824216713712808,Grad
350,2023-06-05,MA,368.3577575683594,370.5199890136719,-0.008589214549253765,Grad
351,2023-06-05,MSFT,333.9337158203125,335.94000244140625,0.0016101054944048787,Grad
352,2023-06-05,NFLX,403.5400085449219,403.5400085449219,0.007666010724550754,Grad
353,2023-06-05,NVDA,391.58441162109375,391.7099914550781,-0.003966764318216742,Grad
