,Date,Adj Close,Close,Daily Return
1,2023-05-16,231.6465301513672,234.6999969482422,-0.00790477310144777
2,2023-05-17,234.74569702148438,237.83999633789062,0.013378861613390303
3,2023-05-18,236.9269561767578,240.0500030517578,0.009292009110070332
4,2023-05-19,236.472900390625,239.58999633789062,-0.001916437848439978
5,2023-05-22,236.81838989257812,239.94000244140625,0.0014610109715844644
6,2023-05-23,234.3509063720703,237.44000244140625,-0.010419307054773341
7,2023-05-24,232.52496337890625,235.58999633789062,-0.0077914910653901215
8,2023-05-25,234.06466674804688,237.14999389648438,0.006621669117872875
9,2023-05-26,237.18356323242188,240.30999755859375,0.0133249350604987
10,2023-05-30,237.22303771972656,240.35000610351562,0.00016643011331263224
11,2023-05-31,235.870849609375,238.97999572753906,-0.005700070799823154
12,2023-06-01,238.08169555664062,241.22000122070312,0.009373120718083605
13,2023-06-02,242.06915283203125,245.25999450683594,0.016748273176011574
14,2023-06-05,241.44737243652344,244.6300048828125,-0.002568606483863922
15,2023-06-06,242.58238220214844,245.77999877929688,0.0047008578066982665
16,2023-06-07,242.1232147216797,244.6699981689453,-0.0018928311128798558
17,2023-06-08,243.241455078125,245.8000030517578,0.004618476413881689
18,2023-06-09,243.5086669921875,246.07000732421875,0.0010985459447143686
19,2023-06-12,245.66595458984375,248.25,0.008859181992587839
20,2023-06-13,247.4472198486328,250.0500030517578,0.0072507615544978865
21,2023-06-14,247.42742919921875,250.02999877929688,-7.99792756862594e-05
22,2023-06-15,250.47535705566406,253.11000061035156,0.012318471991200397
23,2023-06-16,249.58473205566406,252.2100067138672,-0.003555739017479742
24,2023-06-20,248.30816650390625,250.9199981689453,-0.005114758187504398
25,2023-06-21,246.92276000976562,249.52000427246094,-0.005579383528325654
26,2023-06-22,247.52638244628906,250.1300048828125,0.0024445799832286674
27,2023-06-23,245.45814514160156,248.0399932861328,-0.008355623688461877
28,2023-06-26,244.6565704345703,247.22999572753906,-0.003265626840652791
29,2023-06-27,247.5758514404297,250.17999267578125,0.01193215862003627
30,2023-06-28,247.9420166015625,250.5500030517578,0.0014790019260861875
31,2023-06-29,249.12953186035156,251.75,0.004789487780513468
32,2023-06-30,251.8311004638672,254.47999572753906,0.010844031951338318
33,2023-07-03,252.20716857910156,254.86000061035156,0.0014933346776535572
34,2023-07-05,251.67279052734375,254.32000732421875,-0.002118805959277159
35,2023-07-06,249.31756591796875,251.94000244140625,-0.009358280664508722
36,2023-07-07,249.17901611328125,251.8000030517578,-0.0005557161773875885
37,2023-07-10,250.10922241210938,252.74000549316406,0.003733084403885867
38,2023-07-11,252.0290069580078,254.67999267578125,0.007675784712709133
39,2023-07-12,254.0478057861328,256.7200012207031,0.008010184432704515
40,2023-07-13,256.1556091308594,258.8500061035156,0.00829687679531066
41,2023-07-14,255.75979614257812,258.45001220703125,-0.0015452052353031043
42,2023-07-17,256.9076843261719,259.6099853515625,0.0044881494312492
43,2023-07-18,258.8077392578125,261.5299987792969,0.007395866482640123
44,2023-07-19,259.5598449707031,262.2900085449219,0.0029060402716218903
45,2023-07-20,257.64990234375,260.3599853515625,-0.007358390228537459
46,2023-07-21,257.6202087402344,260.3299865722656,-0.00011524787413275117
47,2023-07-24,258.4910583496094,261.2099914550781,0.0033803621759078695
48,2023-07-25,259.0947265625,261.82000732421875,0.002335354331963746
49,2023-07-26,259.33221435546875,262.05999755859375,0.0009166060464431691
50,2023-07-27,257.42230224609375,260.1300048828125,-0.007364731428071147
51,2023-07-28,260.0545959472656,262.7900085449219,0.010225585266716353
52,2023-07-31,260.8166198730469,263.55999755859375,0.0029302459470310627
53,2023-08-01,260.1040954589844,262.8399963378906,-0.002731898045490011
54,2023-08-02,256.40301513671875,259.1000061035156,-0.014229227401185818
55,2023-08-03,255.6311492919922,258.32000732421875,-0.0030103618099615037
56,2023-08-04,254.58218383789062,257.260009765625,-0.004103433626953645
57,2023-08-07,256.4723205566406,259.1700134277344,0.007424465806113112
58,2023-08-08,255.3243865966797,258.010009765625,-0.004475859061396914
59,2023-08-09,253.533203125,256.20001220703125,-0.00701532468384658
60,2023-08-10,253.47384643554688,256.1400146484375,-0.00023411801184813896
61,2023-08-11,253.29571533203125,255.9600067138672,-0.0007027593024707679
62,2023-08-14,254.56234741210938,257.239990234375,0.005000606024534449
63,2023-08-15,251.67279052734375,254.32000732421875,-0.011351077306369084
64,2023-08-16,249.7925567626953,252.4199981689453,-0.007470945749473712
65,2023-08-17,247.60556030273438,250.2100067138672,-0.00875525071004657
66,2023-08-18,247.8925323486328,250.5,0.0011589886977803054
67,2023-08-21,249.23838806152344,251.86000061035156,0.0054291902226317745
68,2023-08-22,248.54566955566406,251.16000366210938,-0.002779341141013858
69,2023-08-23,251.44515991210938,254.08999633789062,0.011665825285263942
70,2023-08-24,247.86285400390625,250.47000122070312,-0.01424686762495364
71,2023-08-25,249.6540069580078,252.27999877929688,0.007226387194239736
72,2023-08-28,251.24725341796875,253.88999938964844,0.006381818098473158
73,2023-08-29,254.87905883789062,257.55999755859375,0.014455104963396748
74,2023-08-30,255.94781494140625,258.6400146484375,0.004193189147780885
75,2023-08-31,255.6608428955078,258.3500061035156,-0.0011212131112122714
76,2023-09-01,256.591064453125,259.2900085449219,0.0036384983601003285
77,2023-09-05,255.09677124023438,257.7799987792969,-0.0058236369846916824
78,2023-09-06,253.48373413085938,256.1499938964844,-0.006323236086182904
79,2023-09-07,252.63267517089844,255.2899932861328,-0.0033574499873888497
80,2023-09-08,252.9295654296875,255.58999633789062,0.0011751855083204088
81,2023-09-11,254.57228088378906,257.25,0.006494754582410556
82,2023-09-12,253.236328125,255.89999389648438,-0.005247832773274008
83,2023-09-13,253.1373748779297,255.8000030517578,-0.0003907545485396513
84,2023-09-14,255.54209899902344,258.2300109863281,0.009499680251694897
85,2023-09-15,252.365478515625,255.02000427246094,-0.012430908628525361
86,2023-09-18,252.4446563720703,255.10000610351562,0.0003137428181976265
87,2023-09-19,251.920166015625,254.57000732421875,-0.002077644914266985
88,2023-09-20,249.6638946533203,252.2899932861328,-0.008956295154889493
89,2023-09-21,245.4779510498047,248.05999755859375,-0.016766315407072185
90,2023-09-22,244.92376708984375,247.5,-0.0022575712302914663
91,2023-09-25,245.91334533691406,248.5,0.004040352060677321
92,2023-09-26,242.3452606201172,243.89999389648438,-0.014509520465058157
93,2023-09-27,242.76258850097656,244.32000732421875,0.00172203854860431
94,2023-09-28,244.3026885986328,245.8699951171875,0.006344058642503869
95,2023-09-29,243.49786376953125,245.05999755859375,-0.0032943756522623158
96,2023-10-02,243.23951721191406,244.8000030517578,-0.0010609807971938556
97,2023-10-03,239.6823272705078,241.22000122070312,-0.014624227108242294
98,2023-10-04,241.39138793945312,242.94000244140625,0.007130524341982358
99,2023-10-05,241.32180786132812,242.8699951171875,-0.0002882459010611349
100,2023-10-06,244.19338989257812,245.75999450683594,0.011899388856311255
101,2023-10-09,245.76332092285156,247.33999633789062,0.006429048021996175
102,2023-10-10,247.25376892089844,248.83999633789062,0.006064566479856204
103,2023-10-11,248.17784118652344,249.77000427246094,0.003737343497969503
104,2023-10-12,246.22039794921875,247.8000030517578,-0.0078872603127913
105,2023-10-13,244.8789825439453,246.4499969482422,-0.005448027118980181
106,2023-10-16,247.60153198242188,249.19000244140625,0.011117938379983094
107,2023-10-17,247.8698272705078,249.4600067138672,0.0010835768500212506
108,2023-10-18,244.31263732910156,245.8800048828125,-0.014351040546472738
109,2023-10-19,241.91798400878906,243.47000122070312,-0.009801594164311589
110,2023-10-20,238.90731811523438,240.44000244140625,-0.012444985873581449
111,2023-10-23,238.26144409179688,239.7899932861328,-0.0027034501434818337
112,2023-10-24,240.06985473632812,241.61000061035156,0.007590026373862191
113,2023-10-25,236.5822296142578,238.10000610351562,-0.014527542934954618
114,2023-10-26,234.04849243164062,235.5500030517578,-0.01070975274325714
115,2023-10-27,232.86605834960938,234.36000061035156,-0.005052090144851529
116,2023-10-30,235.4097442626953,236.9199981689453,0.010923386306762817
117,2023-10-31,237.12872314453125,238.64999389648438,0.007302071913886987
118,2023-11-01,239.4239959716797,240.9600067138672,0.009679438225412618
119,2023-11-02,244.16358947753906,245.72999572753906,0.019795816566439806
120,2023-11-03,246.82650756835938,248.41000366210938,0.010906286627414108
121,2023-11-06,246.96560668945312,248.5500030517578,0.0005635501732130788
122,2023-11-07,247.61146545410156,249.1999969482422,0.0026151769604929598
123,2023-11-08,247.69094848632812,249.27999877929688,0.00032099899768689433
124,2023-11-09,245.5347900390625,247.11000061035156,-0.008705035288702256
125,2023-11-10,249.181396484375,250.77999877929688,0.014851689427524128
126,2023-11-13,249.05221557617188,250.64999389648438,-0.0005184211583436626
127,2023-11-14,254.6959991455078,256.3299865722656,0.02266104542085401
128,2023-11-15,255.0835418701172,256.7200012207031,0.001521589368932208
129,2023-11-16,255.0338592529297,256.6700134277344,-0.00019476998328959994
130,2023-11-17,255.6101531982422,257.25,0.002259676213192341
131,2023-11-20,257.5675964355469,259.2200012207031,0.007657924432237007
132,2023-11-21,256.94158935546875,258.5899963378906,-0.002430457436189082
133,2023-11-22,258.0942077636719,259.75,0.004485916083474262
134,2023-11-24,258.2631530761719,259.9200134277344,0.0006545877722863302
135,2023-11-27,257.8259582519531,259.4800109863281,-0.001692826944189818
136,2023-11-28,257.9153747558594,259.57000732421875,0.0003468095474656874
137,2023-11-29,258.21343994140625,259.8699951171875,0.0011556704823394437
138,2023-11-30,259.2666931152344,260.92999267578125,0.004079002138955845
139,2023-12-01,261.3632507324219,263.0400085449219,0.008086490370190491
140,2023-12-04,260.4093322753906,262.0799865722656,-0.0036497803511322813
141,2023-12-05,260.0417175292969,261.7099914550781,-0.0014116803836545788
142,2023-12-06,259.0381774902344,260.70001220703125,-0.0038591501725081523
143,2023-12-07,261.0154724121094,262.69000244140625,0.007633218165108202
144,2023-12-08,262.1183776855469,263.79998779296875,0.004225440213353249
145,2023-12-11,263.2213439941406,264.9100036621094,0.004207893846790656
146,2023-12-12,264.3441467285156,266.0400085449219,0.004265621918562834
147,2023-12-13,268.4776306152344,270.20001220703125,0.015636752081989114
148,2023-12-14,270.19659423828125,271.92999267578125,0.006402632573550893
149,2023-12-15,269.1333923339844,270.8599853515625,-0.003934919710199103
150,2023-12-18,270.6933898925781,272.42999267578125,0.00579637311098824
151,2023-12-19,272.71044921875,274.4599914550781,0.0074514539382448675
152,2023-12-20,268.6716613769531,269.3500061035156,-0.01480980231365181
153,2023-12-21,271.58428955078125,272.2699890136719,0.010840846254125847
154,2023-12-22,272.2725524902344,272.9599914550781,0.002534251670417209
155,2023-12-26,273.54931640625,274.239990234375,0.004689286174233143
156,2023-12-27,274.177734375,274.8699951171875,0.002297274864385912
157,2023-12-28,274.1178894042969,274.80999755859375,-0.00021827071713009794
158,2023-12-29,273.05059814453125,273.739990234375,-0.0038935483637533297
159,2024-01-02,271.3149719238281,272.0,-0.006356427096286477
160,2024-01-03,268.41229248046875,269.0899963378906,-0.01069855976902856
161,2024-01-04,267.6841125488281,268.3599853515625,-0.002712915734638388
162,2024-01-05,268.252685546875,268.92999267578125,0.0021240446159955795
163,2024-01-08,272.1329040527344,272.82000732421875,0.014464789040038672
164,2024-01-09,271.3947448730469,272.0799865722656,-0.002712495140038129
165,2024-01-10,272.8211669921875,273.510009765625,0.005255894397689476
166,2024-01-11,272.5518493652344,273.239990234375,-0.000987158107716879
167,2024-01-12,272.7613220214844,273.45001220703125,0.000768560759128345
168,2024-01-16,271.5643310546875,272.25,-0.004388418995500354
169,2024-01-17,269.98834228515625,270.6700134277344,-0.005803371758767106
170,2024-01-18,272.232666015625,272.9200134277344,0.00831266902664396
171,2024-01-19,275.52435302734375,276.2200012207031,0.01209144758377323
172,2024-01-22,276.78118896484375,277.4800109863281,0.00456161469463745
173,2024-01-23,277.2898864746094,277.989990234375,0.0018379049229035882
174,2024-01-24,277.2400207519531,277.94000244140625,-0.00017983246085973015
175,2024-01-25,278.76617431640625,279.4700012207031,0.0055048097324252865
176,2024-01-26,278.4669189453125,279.1700134277344,-0.0010734995801682246
177,2024-01-29,280.9905700683594,281.70001220703125,0.009062660414404622
178,2024-01-30,280.68133544921875,281.3900146484375,-0.0011005160033142891
179,2024-01-31,275.7238464355469,276.4200134277344,-0.01766233941326245
180,2024-02-01,279.3048095703125,280.010009765625,0.012987498836458888
181,2024-02-02,281.8683166503906,282.5799865722656,0.009178170200584423
182,2024-02-05,280.521728515625,281.2300109863281,-0.004777366079195877
183,2024-02-06,281.5291748046875,282.239990234375,0.003591330676569582
184,2024-02-07,283.93310546875,284.6499938964844,0.008538833198123319
185,2024-02-08,284.4617614746094,285.17999267578125,0.001861903369762441
186,2024-02-09,286.3968811035156,287.1199951171875,0.006802740793261153
187,2024-02-12,286.4866638183594,287.2099914550781,0.0003134905467470084
188,2024-02-13,282.0478820800781,282.760009765625,-0.015493851194049113
189,2024-02-14,285.1001892089844,285.82000732421875,0.010821946636846658
190,2024-02-15,287.3843994140625,288.1099853515625,0.008011956117657038
191,2024-02-16,285.8083801269531,286.5299987792969,-0.005484011276613021
192,2024-02-20,283.9131774902344,284.6300048828125,-0.00663102542996441
193,2024-02-21,284.0827331542969,284.79998779296875,0.000597209560899481
194,2024-02-22,289.48907470703125,290.2200012207031,0.019030869960681374
195,2024-02-23,289.76837158203125,290.5,0.0009647924547158127
196,2024-02-26,288.94049072265625,289.6700134277344,-0.002857043558118777
197,2024-02-27,289.6786193847656,290.4100036621094,0.0025546044455841965
198,2024-02-28,289.1299743652344,289.8599853515625,-0.00189397830152771
199,2024-02-29,290.64617919921875,291.3800048828125,0.005244025069739422
200,2024-03-01,293.0700378417969,293.80999755859375,0.00833955102818229
201,2024-03-04,292.8106994628906,293.54998779296875,-0.000884902396765086
202,2024-03-05,289.62872314453125,290.3599853515625,-0.010867008357946406
203,2024-03-06,291.51397705078125,292.25,0.006509209051442033
204,2024-03-07,294.31689453125,295.05999755859375,0.00961503633145
205,2024-03-08,292.50146484375,293.239990234375,-0.006168282287672855
206,2024-03-11,292.00274658203125,292.739990234375,-0.0017050111594659745
207,2024-03-12,294.8156433105469,295.55999755859375,0.009633117364275856
208,2024-03-13,294.7458190917969,295.489990234375,-0.0002368402774219902
209,2024-03-14,293.5787658691406,294.32000732421875,-0.003959524264847247
210,2024-03-15,291.603759765625,292.3399963378906,-0.006727346569730952
211,2024-03-18,293.24957275390625,293.989990234375,0.005644004691860216
212,2024-03-19,294.9752502441406,295.7200012207031,0.005884671796888119
213,2024-03-20,297.8380126953125,298.5899963378906,0.009705093728380465
214,2024-03-21,299.1600036621094,299.1600036621094,0.004438624052159668
215,2024-03-22,298.3800048828125,298.3800048828125,-0.002607296328883124
216,2024-03-25,297.510009765625,297.510009765625,-0.0029157286110012004
217,2024-03-26,296.95001220703125,296.95001220703125,-0.0018822814030187152
218,2024-03-27,299.8999938964844,299.8999938964844,0.009934270308756377
219,2024-03-28,300.0799865722656,300.0799865722656,0.0006001756567002303
220,2024-04-01,299.1199951171875,299.1199951171875,-0.003199118561833636
221,2024-04-02,296.8299865722656,296.8299865722656,-0.007655819010109033
222,2024-04-03,297.42999267578125,297.42999267578125,0.002021379680821278
223,2024-04-04,293.739990234375,293.739990234375,-0.012406288983198177
224,2024-04-05,296.7900085449219,296.7900085449219,0.010383394879645902
225,2024-04-08,297.07000732421875,297.07000732421875,0.000943423872891147
226,2024-04-09,297.6000061035156,297.6000061035156,0.001784087138485324
227,2024-04-10,294.1499938964844,294.1499938964844,-0.011592782715976191
228,2024-04-11,296.3299865722656,296.3299865722656,0.007411160023849561
229,2024-04-12,291.95001220703125,291.95001220703125,-0.01478073284414716
230,2024-04-15,288.32000732421875,288.32000732421875,-0.012433652101505488
231,2024-04-16,287.6199951171875,287.6199951171875,-0.0024279002124333315
232,2024-04-17,285.45001220703125,285.45001220703125,-0.007544617714328683
233,2024-04-18,285.2300109863281,285.2300109863281,-0.0007707171528987811
234,2024-04-19,283.1600036621094,283.1600036621094,-0.0072573265241643314
235,2024-04-22,285.7200012207031,285.7200012207031,0.009040816236351557
236,2024-04-23,289.1099853515625,289.1099853515625,0.011864707113174111
237,2024-04-24,289.20001220703125,289.20001220703125,0.00031139310307559676
238,2024-04-25,287.8699951171875,287.8699951171875,-0.004598952398700562
239,2024-04-26,290.7200012207031,290.7200012207031,0.009900323590013027
240,2024-04-29,291.760009765625,291.760009765625,0.003577354638672814
241,2024-04-30,286.95001220703125,286.95001220703125,-0.016486144082794918
242,2024-05-01,286.489990234375,286.489990234375,-0.0016031432412846325
243,2024-05-02,288.7699890136719,288.7699890136719,0.007958388973491326
244,2024-05-03,292.3299865722656,292.3299865722656,0.01232814244566538
245,2024-05-06,295.6199951171875,295.6199951171875,0.011254434016499948
246,2024-05-07,295.9800109863281,295.9800109863281,0.0012178332828871596
247,2024-05-08,295.7699890136719,295.7699890136719,-0.000709581609772747
248,2024-05-09,297.5799865722656,297.5799865722656,0.006119611947884573
249,2024-05-10,297.7099914550781,297.7099914550781,0.0004368737437956405
250,2024-05-13,298.2550048828125,298.2550048828125,0.0018306857121945797
