PGR,US7433151039,20210924,715,91.56,65465.4
TDOC,US87918A1051,20210924,525.3078,134.9,70864.02
VZ,US92343V1044,20210924,1100,54.37,59807
GME,US36467W1099,20210924,-150,185.16,-27774
SFIX,US8608971078,20210924,-900,43.73,-39357
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20210927,457,225.78,103181.46
FSLR,US3364331070,20210927,205,95.56,19589.8
IWV,US4642876894,20210927,11536,262.82,3031891.52
MPW,US58463J3041,20210927,3000,20.45,61350
NCR,US62886E1082,20210927,1500,40.15,60225
PFE,US7170811035,20210927,2350,43.57,102389.5
PGR,US7433151039,20210927,715,90.68,64836.2
TDOC,US87918A1051,20210927,525.3078,134.74,70779.97
VZ,US92343V1044,20210927,1100,54.47,59917
GME,US36467W1099,20210927,-150,189.48,-28422
SFIX,US8608971078,20210927,-900,42.79,-38511
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20210928,457,212.35,97043.95
FSLR,US3364331070,20210928,205,95.25,19526.25
IWV,US4642876894,20210928,11536,257.54,2970981.44
MPW,US58463J3041,20210928,3000,20.36,61080
NCR,US62886E1082,20210928,1500,38.89,58335
PFE,US7170811035,20210928,2350,43.04,101144
PGR,US7433151039,20210928,715,90.35,64600.25
TDOC,US87918A1051,20210928,525.3078,130.25,68421.34
VZ,US92343V1044,20210928,1100,54.16,59576
GME,US36467W1099,20210928,-150,178.6,-26790
SFIX,US8608971078,20210928,-900,41.6,-37440
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20210929,457,205.3,93822.1
FSLR,US3364331070,20210929,205,94.07,19284.35
IWV,US4642876894,20210929,11536,257.78,2973750.08
MPW,US58463J3041,20210929,3000,20.68,62040
NCR,US62886E1082,20210929,1500,39.04,58560
PFE,US7170811035,20210929,2350,43.53,102295.5
PGR,US7433151039,20210929,715,91.14,65165.1
TDOC,US87918A1051,20210929,525.3078,125.92,66146.76
VZ,US92343V1044,20210929,1100,54.38,59818
GME,US36467W1099,20210929,-150,175.92,-26388
SFIX,US8608971078,20210929,-900,39.48,-35532
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20210930,457,207.96,95037.72
FSLR,US3364331070,20210930,205,95.46,19569.3
IWV,US4642876894,20210930,11536,254.85,2939949.6
MPW,US58463J3041,20210930,3000,20.07,60210
NCR,US62886E1082,20210930,1500,38.76,58140
PFE,US7170811035,20210930,2350,43.01,101073.5
PGR,US7433151039,20210930,715,90.39,64628.85
TDOC,US87918A1051,20210930,525.3078,126.81,66614.28
VZ,US92343V1044,20210930,1100,54.01,59411
GME,US36467W1099,20210930,-150,175.47,-26320.5
SFIX,US8608971078,20210930,-900,39.95,-35955
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211001,457,204.37,93397.09
FSLR,US3364331070,20211001,205,96.57,19796.85
IWV,US4642876894,20211001,11536,257.98,2976057.28
MPW,US58463J3041,20211001,3000,20.24,60720
NCR,US62886E1082,20211001,1500,41.11,61665
PFE,US7170811035,20211001,2350,42.93,100885.5
PGR,US7433151039,20211001,715,90.94,65022.1
TDOC,US87918A1051,20211001,525.3078,126.71,66561.75
VZ,US92343V1044,20211001,1100,54.3,59730
GME,US36467W1099,20211001,-150,176.91,-26536.5
SFIX,US8608971078,20211001,-900,41.15,-37035
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211004,457,198.72,90815.04
IWV,US4642876894,20211004,12270,254.66,3124678.2
MPW,US58463J3041,20211004,3000,20.05,60150
PFE,US7170811035,20211004,2350,42.42,99687
PGR,US7433151039,20211004,715,90.31,64571.65
TDOC,US87918A1051,20211004,525.3078,122.4,64297.67
VZ,US92343V1044,20211004,1100,54.5,59950
GME,US36467W1099,20211004,-150,171.36,-25704
SFIX,US8608971078,20211004,-900,38.19,-34371
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211005,457,203.64,93063.48
IWV,US4642876894,20211005,12270,257.06,3154126.2
MPW,US58463J3041,20211005,3000,19.86,59580
PFE,US7170811035,20211005,2350,42.32,99452
PGR,US7433151039,20211005,715,91.26,65250.9
TDOC,US87918A1051,20211005,525.3078,124.32,65306.27
VZ,US92343V1044,20211005,1100,54.51,59961
GME,US36467W1099,20211005,-150,172.18,-25827
SFIX,US8608971078,20211005,-900,36.12,-32508
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211006,457,209.53,95755.21
IWV,US4642876894,20211006,12270,258.01,3165782.7
MPW,US58463J3041,20211006,3000,19.95,59850
PFE,US7170811035,20211006,2350,42.02,98747
PGR,US7433151039,20211006,715,92.27,65973.05
TDOC,US87918A1051,20211006,525.3078,126.31,66351.63
VZ,US92343V1044,20211006,1100,54.53,59983
GME,US36467W1099,20211006,-150,171.07,-25660.5
SFIX,US8608971078,20211006,-900,35.4,-31860
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211007,457,216.52,98949.64
IWV,US4642876894,20211007,12270,260.41,3195230.7
MPW,US58463J3041,20211007,3000,19.82,59460
PFE,US7170811035,20211007,2350,42.74,100439
PGR,US7433151039,20211007,715,91.14,65165.1
TDOC,US87918A1051,20211007,525.3078,130.8,68710.26
VZ,US92343V1044,20211007,1100,53.9,59290
GME,US36467W1099,20211007,-150,172.12,-25818
SFIX,US8608971078,20211007,-900,36.91,-33219
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211008,457,212.02,96893.14
IWV,US4642876894,20211008,12270,259.8,3187746
MPW,US58463J3041,20211008,3000,19.72,59160
PFE,US7170811035,20211008,2350,42.45,99757.5
PGR,US7433151039,20211008,715,90.93,65014.95
TDOC,US87918A1051,20211008,525.3078,131.55,69104.24
VZ,US92343V1044,20211008,1100,53.24,58564
GME,US36467W1099,20211008,-150,172.68,-25902
SFIX,US8608971078,20211008,-900,34.46,-31014
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211011,457,202.34,92469.38
IWV,US4642876894,20211011,12270,257.99,3165537.3
MPW,US58463J3041,20211011,3000,19.94,59820
PFE,US7170811035,20211011,2350,42.06,98841
PGR,US7433151039,20211011,715,91.2,65208
TDOC,US87918A1051,20211011,525.3078,129.61,68085.14
VZ,US92343V1044,20211011,1100,52.18,57398
GME,US36467W1099,20211011,-150,178.1,-26715
SFIX,US8608971078,20211011,-900,32.86,-29574
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211012,457,213.14,97404.98
IWV,US4642876894,20211012,12270,257.82,3163451.4
MPW,US58463J3041,20211012,3000,20.05,60150
PFE,US7170811035,20211012,2350,41.85,98347.5
PGR,US7433151039,20211012,715,90.52,64721.8
TDOC,US87918A1051,20211012,525.3078,131.68,69172.53
VZ,US92343V1044,20211012,1100,51.33,56463
GME,US36467W1099,20211012,-150,175.82,-26373
SFIX,US8608971078,20211012,-900,33.8,-30420
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211013,457,213.75,97683.75
IWV,US4642876894,20211013,12400,258.96,3211104
MPW,US58463J3041,20211013,3000,20.35,61050
PFE,US7170811035,20211013,2350,41.42,97337
TDOC,US87918A1051,20211013,525.3078,136.02,71452.37
VZ,US92343V1044,20211013,1100,51.35,56485
GME,US36467W1099,20211013,-150,184.06,-27609
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211014,457,215.9,98666.3
IWV,US4642876894,20211014,12400,263.24,3264176
MPW,US58463J3041,20211014,3000,20.59,61770
PFE,US7170811035,20211014,2350,41.67,97924.5
TDOC,US87918A1051,20211014,525.3078,136.88,71904.13
VZ,US92343V1044,20211014,1100,51.92,57112
GME,US36467W1099,20211014,-150,183.83,-27574.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211015,457,221.09,101038.13
IWV,US4642876894,20211015,12400,264.88,3284512
MPW,US58463J3041,20211015,3000,20.84,62520
PFE,US7170811035,20211015,2350,41.49,97501.5
TDOC,US87918A1051,20211015,525.3078,135.4,71126.68
VZ,US92343V1044,20211015,1100,52.27,57497
GME,US36467W1099,20211015,-150,183.28,-27492
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211018,457,228,104196
IWV,US4642876894,20211018,12400,265.77,3295548
MPW,US58463J3041,20211018,3000,20.63,61890
PFE,US7170811035,20211018,2350,41.32,97102
TDOC,US87918A1051,20211018,525.3078,136.21,71552.18
VZ,US92343V1044,20211018,1100,51.91,57101
GME,US36467W1099,20211018,-150,186.02,-27903
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211019,457,226.41,103469.37
IWV,US4642876894,20211019,12400,267.62,3318488
MPW,US58463J3041,20211019,3000,20.55,61650
PFE,US7170811035,20211019,2350,42.09,98911.5
TDOC,US87918A1051,20211019,525.3078,139.76,73417.02
VZ,US92343V1044,20211019,1100,52.35,57585
GME,US36467W1099,20211019,-150,186.79,-28018.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211020,457,233.12,106535.84
IWV,US4642876894,20211020,13053,268.73,3507732.69
MPW,US58463J3041,20211020,3000,20.9,62700
VZ,US92343V1044,20211020,1100,53.61,58971
GME,US36467W1099,20211020,-150,184.52,-27678
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211021,457,235.98,107842.86
IWV,US4642876894,20211021,13053,269.62,3519349.86
MPW,US58463J3041,20211021,3000,20.79,62370
VZ,US92343V1044,20211021,1100,53.39,58729
GME,US36467W1099,20211021,-150,181.71,-27256.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211022,457,241.27,110260.39
IWV,US4642876894,20211022,13053,269.22,3514128.66
MPW,US58463J3041,20211022,3000,20.62,61860
VZ,US92343V1044,20211022,1100,52.93,58223
GME,US36467W1099,20211022,-150,169.8,-25470
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211025,457,252.57,115424.49
IWV,US4642876894,20211025,13053,270.61,3532272.33
MPW,US58463J3041,20211025,3000,20.25,60750
VZ,US92343V1044,20211025,1100,52.58,57838
GME,US36467W1099,20211025,-150,173.97,-26095.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211026,457,247.52,113116.64
IWV,US4642876894,20211026,12831,270.69,3473223.39
MPW,US58463J3041,20211026,3000,20.76,62280
TWLO,US90138F1021,20211026,170,353.92,60166.4
VZ,US92343V1044,20211026,1100,53.08,58388
GME,US36467W1099,20211026,-150,177.84,-26676
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211027,457,243.89,111457.73
IWV,US4642876894,20211027,12831,268.65,3447048.15
MPW,US58463J3041,20211027,3000,21.3,63900
TWLO,US90138F1021,20211027,170,345.66,58762.2
VZ,US92343V1044,20211027,1100,52.63,57893
GME,US36467W1099,20211027,-150,173.51,-26026.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211028,457,242.75,110936.75
IWV,US4642876894,20211028,12831,271.6,3484899.6
MPW,US58463J3041,20211028,3000,21.73,65190
TWLO,US90138F1021,20211028,170,284.93,48438.1
VZ,US92343V1044,20211028,1100,52.8,58080
GME,US36467W1099,20211028,-150,182.85,-27427.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211029,457,250.69,114565.33
IWV,US4642876894,20211029,12831,271.96,3489518.76
MPW,US58463J3041,20211029,3000,21.33,63990
TWLO,US90138F1021,20211029,170,291.36,49531.2
VZ,US92343V1044,20211029,1100,52.99,58289
GME,US36467W1099,20211029,-150,183.51,-27526.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211101,457,243.62,111334.34
IWV,US4642876894,20211101,12831,273.25,3506070.75
MPW,US58463J3041,20211101,3000,21.48,64440
TWLO,US90138F1021,20211101,170,300.6,51102
VZ,US92343V1044,20211101,1100,52.95,58245
GME,US36467W1099,20211101,-150,200.09,-30013.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211102,457,240.63,109967.91
IWV,US4642876894,20211102,12831,274.25,3518901.75
MPW,US58463J3041,20211102,3000,21.04,63120
TWLO,US90138F1021,20211102,170,300.07,51011.9
VZ,US92343V1044,20211102,1100,52.57,57827
GME,US36467W1099,20211102,-150,206.99,-31048.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211103,457,239.62,109506.34
EVC,US29382R1077,20211103,9360,8.72,81619.2
IWV,US4642876894,20211103,12648,275.94,3490089.12
MPC,US56585A1025,20211103,797,63.68,50752.96
MPW,US58463J3041,20211103,3000,21.16,63480
TWLO,US90138F1021,20211103,170,312.43,53113.1
VZ,US92343V1044,20211103,1100,52.94,58234
GME,US36467W1099,20211103,-150,218.33,-32749.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211104,457,271.27,123970.39
EVC,US29382R1077,20211104,9360,8.83,82648.8
IWV,US4642876894,20211104,12648,276.99,3503369.52
MPC,US56585A1025,20211104,797,63.57,50665.29
MPW,US58463J3041,20211104,3000,20.88,62640
TWLO,US90138F1021,20211104,170,313.42,53281.4
VZ,US92343V1044,20211104,1100,51.85,57035
GME,US36467W1099,20211104,-150,217.84,-32676
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211105,457,260.12,118874.84
EVC,US29382R1077,20211105,9360,8.97,83959.2
IWV,US4642876894,20211105,12648,278.12,3517661.76
MPC,US56585A1025,20211105,797,65.81,52450.57
MPW,US58463J3041,20211105,3000,21.09,63270
TWLO,US90138F1021,20211105,170,310.6,52802
VZ,US92343V1044,20211105,1100,52.24,57464
GME,US36467W1099,20211105,-150,213.25,-31987.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211108,457,260.86,119213.02
EVC,US29382R1077,20211108,9360,9.21,86205.6
IWV,US4642876894,20211108,12648,278.57,3523353.36
MPC,US56585A1025,20211108,797,65.67,52338.99
MPW,US58463J3041,20211108,3000,21.12,63360
TWLO,US90138F1021,20211108,170,313.01,53211.7
VZ,US92343V1044,20211108,1100,52.33,57563
GME,US36467W1099,20211108,-150,218.64,-32796
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211109,457,258.67,118212.19
EVC,US29382R1077,20211109,9360,8.63,80776.8
IWV,US4642876894,20211109,12648,277.52,3510072.96
MPC,US56585A1025,20211109,797,67.13,53502.61
MPW,US58463J3041,20211109,3000,21.3,63900
TWLO,US90138F1021,20211109,170,310.6,52802
VZ,US92343V1044,20211109,1100,52.24,57464
GME,US36467W1099,20211109,-150,206.6,-30990
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211110,457,248.58,113601.06
EVC,US29382R1077,20211110,9360,8.41,78717.6
IWV,US4642876894,20211110,12648,274.9,3476935.2
MPC,US56585A1025,20211110,797,65.52,52219.44
MPW,US58463J3041,20211110,3000,21.23,63690
TWLO,US90138F1021,20211110,170,297.28,50537.6
VZ,US92343V1044,20211110,1100,52.6,57860
GME,US36467W1099,20211110,-150,199.19,-29878.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211111,457,253.34,115776.38
EVC,US29382R1077,20211111,9360,8.5,79560
IWV,US4642876894,20211111,12648,275.34,3482500.32
MPC,US56585A1025,20211111,797,66,52602
MPW,US58463J3041,20211111,3000,21.43,64290
TWLO,US90138F1021,20211111,170,298,50660
VZ,US92343V1044,20211111,1100,52.45,57695
GME,US36467W1099,20211111,-150,204.32,-30648
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211112,457,272.15,124372.55
EVC,US29382R1077,20211112,9360,8.37,78343.2
IWV,US4642876894,20211112,12648,277.33,3507669.84
MPC,US56585A1025,20211112,797,65.8,52442.6
MPW,US58463J3041,20211112,3000,21.39,64170
TWLO,US90138F1021,20211112,170,304.16,51707.2
VZ,US92343V1044,20211112,1100,52.34,57574
GME,US36467W1099,20211112,-150,202.1,-30315
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211115,457,272.72,124633.04
EVC,US29382R1077,20211115,9360,8.52,79747.2
IWV,US4642876894,20211115,12648,277.24,3506531.52
MPC,US56585A1025,20211115,797,66.12,52697.64
MPW,US58463J3041,20211115,3000,21.76,65280
TWLO,US90138F1021,20211115,170,304.5,51765
VZ,US92343V1044,20211115,1100,52.4,57640
GME,US36467W1099,20211115,-150,209.14,-31371
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211116,457,286.75,131044.75
EVC,US29382R1077,20211116,9360,8.3,77688
IWV,US4642876894,20211116,12648,278.42,3521456.16
MPC,US56585A1025,20211116,797,64.84,51677.48
MPW,US58463J3041,20211116,3000,21.59,64770
TWLO,US90138F1021,20211116,170,310.75,52827.5
VZ,US92343V1044,20211116,1100,52.06,57266
GME,US36467W1099,20211116,-150,207.18,-31077
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211117,457,282.32,129020.24
EVC,US29382R1077,20211117,9360,8.19,76658.4
IWV,US4642876894,20211117,12648,277.33,3507669.84
MPC,US56585A1025,20211117,797,63.58,50673.26
MPW,US58463J3041,20211117,3000,21.76,65280
TWLO,US90138F1021,20211117,170,302.78,51472.6
VZ,US92343V1044,20211117,1100,51.73,56903
GME,US36467W1099,20211117,-150,210,-31500
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211118,457,290.27,132653.39
EVC,US29382R1077,20211118,9360,8.15,76284
IWV,US4642876894,20211118,12648,277.86,3514373.28
MPC,US56585A1025,20211118,797,62.7,49971.9
MPW,US58463J3041,20211118,3000,21.7,65100
TWLO,US90138F1021,20211118,170,290.99,49468.3
VZ,US92343V1044,20211118,1100,51.24,56364
GME,US36467W1099,20211118,-150,210.12,-31518
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211119,457,294.38,134531.66
EVC,US29382R1077,20211119,9360,7.9,73944
IWV,US4642876894,20211119,12648,277.05,3504128.4
MPC,US56585A1025,20211119,797,60.28,48043.16
MPW,US58463J3041,20211119,3000,21.67,65010
TWLO,US90138F1021,20211119,170,285,48450
VZ,US92343V1044,20211119,1100,50.86,55946
GME,US36467W1099,20211119,-150,228.8,-34320
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211122,457,279.24,127612.68
EVC,US29382R1077,20211122,9360,7.88,73756.8
IWV,US4642876894,20211122,12648,275.86,3489077.28
MPC,US56585A1025,20211122,797,61.69,49166.93
MPW,US58463J3041,20211122,3000,21.37,64110
TWLO,US90138F1021,20211122,170,279.61,47533.7
VZ,US92343V1044,20211122,1100,51.54,56694
GME,US36467W1099,20211122,-150,247.55,-37132.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211123,457,279.53,127745.21
EVC,US29382R1077,20211123,9360,7.75,72540
IWV,US4642876894,20211123,12648,275.84,3488824.32
MPC,US56585A1025,20211123,797,63.85,50888.45
MPW,US58463J3041,20211123,3000,21.59,64770
TWLO,US90138F1021,20211123,170,275.13,46772.1
VZ,US92343V1044,20211123,1100,51.75,56925
GME,US36467W1099,20211123,-150,213.9,-32085
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211124,457,296.91,135687.87
EVC,US29382R1077,20211124,9360,7.54,70574.4
IWV,US4642876894,20211124,12648,276.79,3500839.92
MPC,US56585A1025,20211124,797,64.55,51446.35
MPW,US58463J3041,20211124,3000,22.1,66300
TWLO,US90138F1021,20211124,170,283.89,48261.3
VZ,US92343V1044,20211124,1100,51.66,56826
GME,US36467W1099,20211124,-150,211.78,-31767
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211125,457,296.91,135687.87
EVC,US29382R1077,20211125,9360,7.54,70574.4
IWV,US4642876894,20211125,12648,276.79,3500839.92
MPC,US56585A1025,20211125,797,64.55,51446.35
MPW,US58463J3041,20211125,3000,22.1,66300
TWLO,US90138F1021,20211125,170,283.89,48261.3
VZ,US92343V1044,20211125,1100,51.66,56826
GME,US36467W1099,20211125,-150,211.78,-31767
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211126,457,291.38,133160.66
EVC,US29382R1077,20211126,9360,7.02,65707.2
IWV,US4642876894,20211126,12648,270.39,3419892.72
MPC,US56585A1025,20211126,797,61.35,48895.95
MPW,US58463J3041,20211126,3000,21.61,64830
TWLO,US90138F1021,20211126,170,290.25,49342.5
VZ,US92343V1044,20211126,1100,51.8,56980
GME,US36467W1099,20211126,-150,199.72,-29958
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211129,457,281.48,128636.36
EVC,US29382R1077,20211129,9360,7.03,65800.8
IWV,US4642876894,20211129,12648,273.31,3456824.88
MPC,US56585A1025,20211129,797,61.78,49238.66
MPW,US58463J3041,20211129,3000,21.49,64470
TWLO,US90138F1021,20211129,170,293.23,49849.1
VZ,US92343V1044,20211129,1100,51.66,56826
GME,US36467W1099,20211129,-150,202.01,-30301.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211130,457,274.58,125483.06
EVC,US29382R1077,20211130,9360,7.43,69544.8
IWV,US4642876894,20211130,12648,268.25,3392826
MPC,US56585A1025,20211130,797,60.85,48497.45
MPW,US58463J3041,20211130,3000,21.29,63870
TWLO,US90138F1021,20211130,170,286.15,48645.5
VZ,US92343V1044,20211130,1100,50.27,55297
GME,US36467W1099,20211130,-150,196.21,-29431.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211201,457,259.28,118490.96
EVC,US29382R1077,20211201,9360,7.15,66924
IWV,US4642876894,20211201,12648,264.3,3342866.4
MPC,US56585A1025,20211201,797,60.91,48545.27
MPW,US58463J3041,20211201,3000,20.74,62220
TWLO,US90138F1021,20211201,170,259.53,44120.1
VZ,US92343V1044,20211201,1100,49.77,54747
GME,US36467W1099,20211201,-150,179.84,-26976
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211202,457,249.56,114048.92
EVC,US29382R1077,20211202,9360,7.38,69076.8
IWV,US4642876894,20211202,12648,268.38,3394470.24
MPC,US56585A1025,20211202,797,63.33,50474.01
MPW,US58463J3041,20211202,3000,21.3,63900
TWLO,US90138F1021,20211202,170,267.17,45418.9
VZ,US92343V1044,20211202,1100,50.73,55803
GME,US36467W1099,20211202,-150,181.56,-27234
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211203,457,231.33,105717.81
EVC,US29382R1077,20211203,9360,7.2,67392
IWV,US4642876894,20211203,12648,266.09,3365506.32
MPC,US56585A1025,20211203,797,61.67,49150.99
MPW,US58463J3041,20211203,3000,21.36,64080
TWLO,US90138F1021,20211203,170,248.17,42188.9
VZ,US92343V1044,20211203,1100,51.42,56562
GME,US36467W1099,20211203,-150,172.39,-25858.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211206,457,224.9,102779.3
EVC,US29382R1077,20211206,9360,7.01,65613.6
IWV,US4642876894,20211206,12648,268.88,3400794.24
MPC,US56585A1025,20211206,797,62.86,50099.42
MPW,US58463J3041,20211206,3000,21.89,65670
TWLO,US90138F1021,20211206,170,251.1,42687
VZ,US92343V1044,20211206,1100,51.07,56177
GME,US36467W1099,20211206,-150,167.12,-25068
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211207,457,237.45,108514.65
EVC,US29382R1077,20211207,9360,7.32,68515.2
IWV,US4642876894,20211207,12648,274.61,3473267.28
MPC,US56585A1025,20211207,797,64.23,51191.31
MPW,US58463J3041,20211207,3000,22.36,67080
TWLO,US90138F1021,20211207,170,265.31,45102.7
VZ,US92343V1044,20211207,1100,50.79,55869
GME,US36467W1099,20211207,-150,177.81,-26671.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211208,457,246,112422
EVC,US29382R1077,20211208,9360,7.41,69357.6
IWV,US4642876894,20211208,12648,275.74,3487559.52
MPC,US56585A1025,20211208,797,64.06,51055.82
MPW,US58463J3041,20211208,3000,22.23,66690
TWLO,US90138F1021,20211208,170,274.81,46717.7
VZ,US92343V1044,20211208,1100,50.49,55539
GME,US36467W1099,20211208,-150,173.65,-26047.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211209,457,234.4,107120.8
EVC,US29382R1077,20211209,9360,7.19,67298.4
IWV,US4642876894,20211209,12648,273.15,3454801.2
MPC,US56585A1025,20211209,797,63.34,50481.98
MPW,US58463J3041,20211209,3000,21.94,65820
TWLO,US90138F1021,20211209,170,268.29,45609.3
VZ,US92343V1044,20211209,1100,50.16,55176
GME,US36467W1099,20211209,-150,155.76,-23364
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211210,457,225.28,102952.96
EVC,US29382R1077,20211210,9360,7.01,65613.6
IWV,US4642876894,20211210,12648,275.01,3478326.48
MPC,US56585A1025,20211210,797,63.69,50760.93
MPW,US58463J3041,20211210,3000,21.84,65520
TWLO,US90138F1021,20211210,170,264.54,44971.8
VZ,US92343V1044,20211210,1100,50.19,55209
GME,US36467W1099,20211210,-150,159.01,-23851.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211213,457,219.72,100412.04
EVC,US29382R1077,20211213,9360,6.76,63273.6
IWV,US4642876894,20211213,12648,271.68,3436208.64
MPC,US56585A1025,20211213,797,61.81,49262.57
MPW,US58463J3041,20211213,3000,22.12,66360
TWLO,US90138F1021,20211213,170,260.23,44239.1
VZ,US92343V1044,20211213,1100,50.28,55308
GME,US36467W1099,20211213,-150,136.88,-20532
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211214,457,217.66,99470.62
EVC,US29382R1077,20211214,9360,6.55,61308
IWV,US4642876894,20211214,12648,269.62,3410153.76
MPC,US56585A1025,20211214,797,62.45,49772.65
MPW,US58463J3041,20211214,3000,21.7,65100
TWLO,US90138F1021,20211214,170,255.83,43491.1
VZ,US92343V1044,20211214,1100,50.65,55715
GME,US36467W1099,20211214,-150,147.69,-22153.5
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ETSY,US29786A1060,20211215,457,229.13,104712.41
EVC,US29382R1077,20211215,9360,6.54,61214.4
IWV,US4642876894,20211215,12648,273.81,3463148.88
MPC,US56585A1025,20211215,797,62.48,49796.56
MPW,US58463J3041,20211215,3000,22.02,66060
