date,total_return,stock_portfolio_return,cash_return,weight_stock,weight_cash,ETF_return,risk_free_return,total_cumulative,ETF_cumulative
2023-10-04,0.006447081810491806,0.006496716081631382,0.0002508959231284849,0.9922375925254454,0.007762407474554599,0.007130420363153922,0.0001454596136638564,0.9607663590481204,0.9526311661830443
2023-10-05,-0.0026197535802612304,-0.002730327462321047,0.00010254463933164469,0.9922865260367967,0.007713473963203232,-0.0002881369885567864,0.000145734984111634,0.9582493879392094,0.952356677907615
2023-10-06,0.011571420578983194,0.01157040995913472,0.016778370491952764,0.9997974912998768,0.0002025087001231648,0.011899370033351175,0.00013798973566525596,0.9693376946266072,0.9636891224217707
2023-10-09,0.005543281347418327,0.005544409676687234,0.0,0.999796492442882,0.00020350755711786127,0.006429036458333481,0.00015458168784943105,0.9747110061885804,0.9698847149243197
2023-10-10,0.006787611871417409,0.006788985864913721,0.0,0.9997976143236268,0.00020238567637303795,0.006064526562626238,0.00014656106895571952,0.9813269661853873,0.9757666065406634
2023-10-11,0.002979802123711295,-0.008605097289507757,0.0,0.9997989787776622,0.00020102122233789046,0.003737341263462479,0.00017089847800799696,0.9842511263632817,0.9794133793427966
2023-10-12,-0.008106786516828501,-0.008689986567240626,0.0,0.9997995760015184,0.00020042399848157238,-0.00788725627577369,0.00013024473566547456,0.9762720126029066,0.9716884950199984
2023-10-13,-0.00568127273075314,-0.005681780263178116,0.0,0.9999106736970802,8.932630291975177e-05,-0.005447941888619967,0.00016315288808255168,0.9707255450399083,0.9663947925652889
2023-10-16,0.011766204342375852,0.011767261474193047,0.0,0.999910163310345,8.983668965490935e-05,0.011117873808074608,0.00017891942072134626,0.9821473001632121,0.9771390479178103
2023-10-17,0.0018462873958935422,0.0018464513459006682,0.0,0.9999112080545195,8.87919454804295e-05,0.0010835105742605933,0.00014601035014272234,0.9839606263444143,0.9781977884087522
2023-10-18,-0.01286608669409206,-0.01286722709471122,0.0,0.9999113716878552,8.862831214479725e-05,-0.014350998156017036,0.00016232720241649012,0.9713009036222939,0.9641596737510782
2023-10-19,-0.0089137115809379,-0.008848044999712257,0.0,0.9999102165258937,8.978347410634627e-05,-0.009801529201236336,0.00014601035014272234,0.9626430075091005,0.9547094345541526
2023-10-20,-0.01086302464816613,-0.010867075362598344,0.0,0.9996272488874121,0.0003727511125879998,-0.012445065100423092,0.00017034814071648086,0.9521857927911443,0.942828013489138
2023-10-23,-0.003611011142550802,-0.003612372446275103,0.0,0.9996231552132044,0.0003768447867954922,-0.0027033771419064934,0.000145734984111634,0.948747439283597,0.9402791937887224
2023-10-24,0.008025989852260995,0.008029026514467352,0.0,0.9996217894908416,0.0003782105091582926,0.007589974561074353,0.00015403109326395104,0.9563620766036457,0.9474158889498863
2023-10-25,-0.014588087584957443,-0.014593563077631044,0.0,0.9996248008355284,0.00037519916447166616,-0.014527544389719038,0.0001620519650322727,0.9424105828672199,0.9336522625676417
2023-10-26,-0.008531794758400824,-0.00873631666592145,0.0,0.9996192463681992,0.0003807536318006649,-0.010709785804283833,0.000145734984111634,0.9343701291960519,0.9236530468198573
2023-10-27,-0.004970100346917805,-0.004977588952667644,0.0,0.9984955355251066,0.0015044644748934005,-0.005052005943536386,0.00015403109326395104,0.9297262158927849,0.9189867461375578
2023-10-30,0.009557802194400056,0.009572275275159026,0.0,0.9984880208369438,0.0015119791630562388,0.01092336576207531,0.0001620519650322727,0.9386123551592362,0.9290251744961178
2023-10-31,0.006291570934508606,-0.10264997543399212,0.0,0.9985023352206582,0.0014976647793417703,0.007302042883673865,0.0001537557893478425,0.9445177013717267,0.935808956160301
2023-11-01,0.007871993592674986,0.007659615368233119,6.212299109777538e-06,0.9985116804803749,0.001488319519625184,0.009679446888749332,0.0001537557893478425,0.9519529386650931,0.9448670692494706
2023-11-02,0.018193196702879888,0.01820155997821149,0.00031394093986068875,0.999532454686469,0.00046754531353112065,0.019795816733067628,0.00018584029681334435,0.9692720057301117,0.9635714845894439
2023-11-03,0.012526514244021403,0.012532270758552011,0.0,0.9995406646854638,0.0004593353145363482,0.010906279249582873,0.0001446334758188339,0.9814136053162211,0.9740804642773114
2023-11-06,-0.0005304537707088164,-0.0005306945216735359,0.0,0.9995463473715754,0.00045365262842455027,0.0005635843967635168,0.00015292985110493262,0.9808930107686562,0.9746294408281703
2023-11-07,0.0020922881319778153,0.0020581088115489976,0.0,0.999546106602111,0.0004538933978889603,0.002615167974250543,0.00015292985110493262,0.9829453215738274,0.9771782605285858
2023-11-08,0.001033756040308642,0.0010599405219564595,0.0,0.9752962726633992,0.024703727336600624,0.0003210272873195308,0.00016095097134738445,0.9839614472372975,0.9774919614147909
2023-11-09,-0.01189029556558907,-0.011685966027455197,0.00011292733916935109,0.9753217839183379,0.024678216081662162,-0.008705070603337584,0.0001446334758188339,0.9722618548045012,0.9689828248764802
2023-11-10,0.013371952668305598,0.013700056536022132,0.00034481132092719507,0.9754326605548557,0.024567339445144203,0.014851685484197352,0.00015292985110493262,0.9852628943081461,0.9833738530311348
2023-11-13,0.000356358052084671,9.955869156552666e-05,0.00011481522245083698,0.9757484806520889,0.024251519347911123,-0.0005183826461440111,0.00015292985110493262,0.985614000673953,0.9828640890910517
2023-11-14,0.02451417581837867,0.02527029322554486,0.00010068703055992191,0.9748181865721721,0.02518181342782786,0.02266108118890875,0.00016095097134738445,1.00977551557553,1.0051368520116069
2023-11-15,0.004124766511554245,0.0042552189985725075,4.71713649160043e-05,0.9689994662923563,0.031000533707643614,0.0015214762220576716,0.00015265452952517578,1.0139406038063632,1.0066661438318565
2023-11-16,-0.0017476389420371108,-0.001806657269018852,0.000104949308925548,0.9691253554193981,0.030874644580601882,-0.00019476472421320334,0.0001446334758188339,1.0121686017222387,1.0064700807779783
2023-11-17,0.0036301859248897284,0.003736015860285269,0.0003148479267766438,0.9690680591290575,0.030931940870942472,0.0022597109128452697,0.00016095097134738445,1.015842961933826,1.0087444122029645
2023-11-20,0.008584025594524869,0.008854923112072255,6.810540260062149e-05,0.969170244586938,0.03082975541306191,0.00765792031098167,0.0001446334758188339,1.024562983919084,1.016469296525763
2023-11-21,-0.0039233511168176305,-0.004142903968218259,0.00010467018842308639,0.9694305558814625,0.030569444118537445,-0.0024303680271585693,0.00016095097134738445,1.020543263591875,1.0139989020468982
2023-11-22,0.0058253395716618694,0.006003735469275462,0.00020934037684617278,0.969216876298654,0.030783123701345942,0.004485865656058019,0.0001366125507664684,1.0264882746498696,1.018547564896871
2023-11-23,0.0,0.0,0.0,0.9693887792203912,0.030611220779608816,0.0,0.00015320516826866637,1.0264882746498696,1.018547564896871
2023-11-24,0.0026156385475064603,0.0026893796202211995,0.0002816325869837179,0.9693887792203912,0.030611220779608816,0.0006544754571704559,0.00014518423879916753,1.0291731969496072,1.0192141792800566
2023-11-27,-0.0024851661941368564,-0.002769150228566164,0.00010327458591077865,0.9694600765009331,0.030539923499067027,-0.0016928285626346407,0.00016150147701976536,1.0266155305126363,1.0174888244059292
2023-11-28,0.000780258534422984,0.0008028029705051676,7.201308963508339e-05,0.9691840794185714,0.03081592058142867,0.0003468475412362615,0.00016122622639103135,1.02741655604189,1.0178417379029099
2023-11-29,0.002696939471961368,0.002779348009006588,0.00010439106792062469,0.969205912091972,0.030794087908027772,0.0011557575991063551,0.00015292985110493262,1.030187436306026,1.0190181162261789
2023-11-30,0.003939306143320165,0.0035364668292030554,-0.0001370481667086278,0.9692855681058352,0.030714431894164666,0.0040789625582022815,0.00012886726229521805,1.0342456600026375,1.0231746529683954
2023-12-01,0.00950254448350929,0.009620597724912638,0.0007576702250510986,0.9867478769964035,0.013252123003596588,0.00808645997010693,0.0001617767232331424,1.044073625393689,1.0314485138420524
2023-12-04,-0.003917568346415989,-0.003999794664146017,0.00010368832239071388,0.986863269261598,0.013136730738402038,-0.0036496350364965124,0.00015348048101615497,1.039983395607519,1.027684103207592
2023-12-05,-0.0024228986553263,-0.0025430548178331236,-0.011688379636896354,1.0000034344368856,-3.434436885361744e-06,-0.0014117826617826568,0.00016150147701976536,1.0374636212367399,1.026233236608894
2023-12-06,-0.002028916005113124,-0.0020297160103881495,0.03510067635854777,0.9989796328765909,0.0010203671234091608,-0.0038592335027319846,0.00015320516826866637,1.03535869469089,1.022272762920556
2023-12-07,0.007332582625718453,0.006921782120701048,0.011116934705249512,0.9989788320628311,0.0010211679371689038,0.007633294975067262,0.00016122622639103135,1.042950547866967,1.0300760724649056
2023-12-08,0.004931837297414754,0.004940894775488536,-0.002289592011254862,0.9989904519891837,0.0010095480108162174,0.00422551296204654,0.00014490885951756738,1.0480942102782964,1.034428672261
2023-12-11,0.0033016821550528874,0.0033184004963477953,-0.046646989048577975,0.9989994559173895,0.0010005440826106363,0.004207733131160074,0.00014518423879916753,1.0515546842291865,1.0387812720570946
2023-12-12,0.005264790521963603,0.005352898926986649,-0.03667255446210783,0.9990161025692933,0.0009838974307067516,0.00426559963761286,0.00016952260167713007,1.0570908993640429,1.0432122970747404
2023-12-13,0.01729270951136308,0.01732019014339503,-0.02535072138901817,0.9986466155636674,0.0013533844363326029,0.01563674635393153,0.00016095097134738445,1.0753708652138507,1.0595247431574004
2023-12-14,0.009638628302310881,0.009666172906098058,-0.029966851248539653,0.9986735924995244,0.0013264075004757183,0.006402664692820137,0.0001366125507664684,1.0857359652707814,1.0663085248215836
2023-12-15,-0.003981113102686562,-0.00398181214419302,-0.0355423002763979,0.9986386951485163,0.0013613048514837136,-0.003934836171073375,0.00015320516826866637,1.0814135275933838,1.0621127754685917
2023-12-18,0.0027963998149174163,0.0028125051500680343,-0.03169822232128335,0.9986379942683352,0.0013620057316651023,0.005796352359152213,0.00016924741316937109,1.0844375921817953,1.0682691553603647
2023-12-19,0.009344784238658255,0.009362459149059754,-0.035493334457811006,0.9986540328177305,0.0013459671822696453,0.007451455419740682,0.00016067571188860263,1.094571427501024,1.0762293153478164
2023-12-20,-0.014416280190116981,-0.0167535316171733,-0.03861375999228929,0.9986715205194828,0.0013284794805170515,-0.01861837790570564,0.00016040044801535203,1.078791779114073,1.0561916712414718
2023-12-21,0.012132489250971323,0.012186792969937299,-0.041794425401950566,0.9958947757470475,0.004105224252952454,0.010840913309819733,0.0001200199332647145,1.091880208778211,1.0676417535879543
2023-12-22,0.002179818171249348,0.0021925409503744664,-0.04467991542321525,0.9959482082675881,0.004051791732411899,0.002534249090975882,0.00015320516826866637,1.094260309098133,1.0703474237314725
2023-12-25,0.0,0.0,0.0,0.9959608519357643,0.004039148064235509,0.0,0.00015320516826866637,1.094260309098133,1.0703474237314725
2023-12-26,0.005528192761561357,0.00556965142073329,-0.05899290976669097,0.9959608519357643,0.004039148064235509,0.004689331770222793,0.00016122622639103135,1.1003095910181533,1.0753666379107527
2023-12-27,0.0024630333873836285,0.002477127765972753,-0.06217357517635223,0.9960019161265112,0.003998083873488665,0.0022972578763127416,0.00013688799658195805,1.1030196902772895,1.0778370323896171
2023-12-28,-0.00044466546642984994,-0.0004430419904064564,-0.02119549785461888,0.9960159196634135,0.003984080336586517,-0.00021828500745812995,0.00013743887495931695,1.102529215512231,1.0776017567249634
2023-12-29,-0.0044673496458107476,-0.004482730666418244,-0.02531273662291772,0.9960175373907255,0.003982462609274435,-0.003893599214002341,0.0001299692498286653,1.0976038320118164,1.0734060073719716
2024-01-01,0.0,0.0,0.0,0.9960021488785933,0.003997851121406731,0.0,0.00015485697851902458,1.0976038320118164,1.0734060073719716
2024-01-02,-0.009059153841778356,-0.009120487934408894,-0.02897946992800327,0.9960021488785933,0.003997851121406731,-0.006356396580697088,0.0001949616921013142,1.0876604700402959,1.0665830130970126
2024-01-03,-0.010354153324358184,-0.010448489625644264,-0.012935493377639015,0.9906677627311918,0.009332237268808122,-0.010698529411764746,0.00016150147701976536,1.0763986667686551,1.0551721433613055
2024-01-04,-0.0014080809422661877,-0.0014187943613316323,0.012012932930709732,0.990573329017502,0.009426670982497994,-0.0027128470028613405,0.00013716343797964825,1.0748830103196976,1.052309622774685
2024-01-05,0.0034971486852519718,0.003531081897316213,-0.0009989068240471035,0.9905627016260858,0.009437298373914094,0.002124012520494878,0.0001697977857706423,1.0786420360260367,1.0545447415888958
2024-01-08,0.015775448166030603,0.015931695064341778,-0.0016856012121799174,0.9905961974603902,0.009403802539609936,0.014464730599040632,0.00015320516826866637,1.0956580975550672,1.0697984471806141
2024-01-09,-0.004836134600598618,-0.004878831803401651,-0.0019502466564729163,0.9907485712784535,0.009251428721546561,-0.0027124111135548024,0.00016122622639103135,1.090359347519055,1.0668967139832177
2024-01-10,0.0032293883971192816,0.0032611873761434484,-0.00211110957359219,0.9907060635125011,0.009293936487498817,0.0052558071155541786,0.00015292985110493262,1.0938805413446235,1.072504117324132
2024-01-11,-0.0008444058717735903,-0.0008508821155345236,-0.00226332394678032,0.9907374655444763,0.009262534455523748,-0.0009871668311943749,0.00014490885951756738,1.0929568621924932,1.0714453768331904
2024-01-12,0.0008900242093137223,0.0008969154301545768,0.0001539440819743589,0.9907310438646423,0.009268956135357798,0.0007685551163811866,0.00014518423879916753,1.09392962025958,1.0722688416594786
2024-01-15,0.0,0.0,0.0,0.9907378651399591,0.009262134860040917,0.0,0.00015348048101615497,1.09392962025958,1.0722688416594786
2024-01-16,-0.0054248707317473555,-0.0054652402784689524,-0.003219852905564819,0.9907378651399591,0.009262134860040917,-0.004388370817334009,0.00016150147701976536,1.0879951934800425,1.0675633283664037
2024-01-17,-0.005705436226445926,-0.005757663605005847,-0.003363418734821806,0.9906976513467939,0.009302348653205826,-0.005803489439852982,0.00015320516826866637,1.0817877062889625,1.061367735863855
2024-01-18,0.008629575355948882,0.008712577694846457,-0.0035242816519410794,0.9906456129034991,0.009354387096500764,0.008312705508552787,0.00016122622639103135,1.0911230748195222,1.0701905732883705
2024-01-19,0.011630730662325117,0.01173918636962834,4.324271965571876e-05,0.9907271353027017,0.009272864697298218,0.01209145537153744,0.00014490885951756738,1.1038136334221962,1.0831307348443269
2024-01-22,0.0027936479113261914,0.0028269669612044357,-0.004290542644240416,0.9908333499608244,0.00916665003917574,0.004561581348200727,0.00016122622639103135,1.1068973000736995,1.0880715238020557
2024-01-23,0.00181381157621896,0.0018320917531791103,-0.004460054105290833,0.990866271615122,0.00913372838487819,0.0018379703041659923,0.00015292985110493262,1.1089050032102588,1.0900713669516127
2024-01-24,-0.000906960926290501,-0.0009136672944127788,-0.004638214110272395,0.9908843520314425,0.00911564796855747,-0.0001798625849851465,0.00016095097134738445,1.107899269701379,1.0898753038977345
2024-01-25,0.0013220830914160153,0.001369339153801441,-0.004816374115253956,0.9908777007637712,0.009122299236228738,0.005504785205440177,0.0001366125507664684,1.1093640045928432,1.0958748333464052
2024-01-26,-0.0021496517053500863,-0.0021687685914736354,-0.00488642732109622,0.9908913669075622,0.009108633092437824,-0.0010734604787634439,0.00015320516826866637,1.1069792583685163,1.0946984550231365
2024-01-29,0.008739575029885538,0.009000495207172277,-0.005623283264029668,0.9908723833420863,0.009127616657913612,0.00906257835727331,0.00016122622639103135,1.116653786653555,1.1046192455493697
2024-01-30,-0.0010050722771673959,-0.0013530558961043493,-0.0012409596948637159,0.9569262369028307,0.04307376309716922,-0.0011004614838481253,0.00015292985110493262,1.1155314688893956,1.1034036546153252
2024-01-31,-0.01719482408276496,-0.0179712584252113,-0.0019074648945483835,0.9568855079820827,0.043114492017917325,-0.017662319201108723,0.00015292985110493262,1.0963501015230541,1.0839149870598395
2024-02-01,0.01211646670257549,0.012667845729773308,9.942466141639147e-05,0.9561295506587066,0.04387044934129337,0.012987482816004592,0.00018501510403567956,1.1096339910225235,1.097992314328289
2024-02-02,0.00783803618075063,0.008179708227939786,0.00029772968865747853,0.9566504292323305,0.043349570767669494,0.00917824363415587,0.00015182853828932252,1.1183313423915486,1.1080699552976248
2024-02-05,-0.005043607965505625,-0.005273100411062659,0.001978151612085612,0.9569747479213123,0.04302525207868776,-0.004777408167598418,0.00015182853828932252,1.112690917524988,1.1027762528429155
2024-02-06,0.0013121908028133067,0.0013283548520062194,9.870675966794537e-05,0.956754016161614,0.043245983838385904,0.0035913664971731762,0.00015984990702144763,1.114150980313338,1.1067367265312538
2024-02-07,0.007273577300714651,0.007307131610373219,0.0008304902478237658,0.9948223254174573,0.0051776745825426775,0.00853883219954632,0.00015957462990168203,1.1222548435933142,1.1161869657281793
2024-02-08,0.003702026775676881,0.0037449644047893305,0.005525954341288902,0.9948554649508617,0.005144535049138076,0.0018619357105218448,0.00013523525541647707,1.1264094610734297,1.1182652340992876
2024-02-09,0.007115488524678915,0.007155339995424725,0.004902326133216111,0.9948747655319743,0.005125234468025928,0.006802721088435382,0.00015182853828932252,1.1344244146677873,1.1258724805897589
2024-02-12,0.0008641954571313448,0.0008833529374352445,0.0020047365322925334,0.9949141326383947,0.005085867361605211,0.00031345778768443466,0.00015182853828932252,1.135404779093402,1.1262253940867393
2024-02-13,-0.01531830424535352,-0.015391962322593766,0.0011483885294998957,0.9949331762289104,0.005066823771089625,-0.01549388948852748,0.00015984990702144763,1.118012303245621,1.108775782291586
2024-02-14,0.012463285498797605,0.012532184523907475,0.0002783511270178555,0.9948587513004696,0.00514124869953039,0.010821898429763666,0.00015155319904436304,1.1319464097721395,1.1207748411889273
2024-02-15,0.007194779211074698,0.006624161685539809,0.00010190997546555366,0.9949264523214039,0.005073547678596148,0.008012035546847818,0.00014353189685278878,1.1400905142692186,1.1297545290565458
2024-02-16,-0.005647740454951755,-0.005568768662933321,0.0006792622036938291,1.012639260743996,-0.01263926074399591,-0.005484016521467683,0.00015984990702144763,1.1336515789494737,1.1235589365539969
2024-02-19,0.0,0.0,-0.0,1.012719684895821,-0.012719684895821076,0.0,0.00015155319904436304,1.1336515789494737,1.1235589365539969
2024-02-20,-0.006646125506397205,-0.006541321790389576,0.00169906442386931,1.012719684895821,-0.012719684895821076,-0.006631068300003373,0.00014353189685278878,1.12611718827525,1.1161085405066282
2024-02-21,-0.00013754054154035966,-0.00010956696051556136,0.00031993795142760197,1.0128265318000074,-0.012826531800007552,0.0005972666268490023,0.00014380729822049965,1.1259623015073368,1.116775154889814
2024-02-22,0.019490909930243605,0.0192379622040868,0.0004510206285776001,1.0090091364580707,-0.009009136458070648,0.019030898876404523,0.00016012517972607831,1.147908331310866,1.138028389930203
2024-02-23,0.001005063951484697,0.0008914352516578017,0.0004518846527702773,1.0087587893836119,-0.008758789383611848,0.0009647853352627855,0.00015182853828932252,1.1490620525942754,1.1391263430319205
2024-02-26,-0.0019795487216246466,-0.0018248717990780872,0.0002714718349517207,1.0368123436360872,-0.03681234363608746,-0.0028571428571427804,0.00014380729822049965,1.146787428276995,1.1358716963375437
2024-02-27,0.0028771758401939795,0.002499793637511516,9.885195695133308e-05,1.0335394441865124,-0.03353944418651249,0.002554631131977736,0.00015210387311781481,1.1500869373594718,1.1387734295349399
2024-02-28,-0.002003913062306406,-0.0020660210930049105,-0.12840939565553472,0.9994741063675112,0.0005258936324887363,-0.0018938741778864454,0.00015210387311781481,1.147782263122909,1.1366167359422805
2024-02-29,0.005812636421382411,0.005153015145475726,-0.21036278899753266,0.9994644604081967,0.0005355319833021394,0.005243910853515388,0.00012804072524708054,1.154453904109354,1.1425770527801755
2024-03-01,0.009953266929050963,0.009957569404008382,0.008622866832629814,0.9988090023251253,0.0011909976748747985,0.008339625231656322,0.00014490885951756738,1.1659444919742394,1.1521057171986526
2024-03-04,0.00021123995652438943,0.0002733642092760391,-0.20577790982272962,0.9988132573246985,0.001186742675301507,-0.0008849256322112087,0.0001772687286072383,1.1661907860380338,1.1510861893184865
2024-03-05,-0.011319016051804853,-0.01127846596651727,0.2208446823831439,0.9988752947471659,0.0011247052528339924,-0.010866973258388701,0.00016040044801535203,1.1529906538114023,1.138577366481062
2024-03-06,0.0044722445036344816,0.0046578202747413755,-0.0003884682438946817,0.9863321158573112,0.013667884142688888,0.006509161041465816,0.00015210387311781481,1.1581471099256522,1.1459885499176552
2024-03-07,0.00960688084650796,0.009874522460755708,-0.00043299043570921286,0.9865143402482479,0.013485667292161198,0.009615055603079625,0.00014408269517041106,1.1692732912134354,1.157007293545606
2024-03-08,-0.007238444663199783,-0.007372237369389079,0.0006509983871769488,0.9867814601484475,0.013218539851552344,-0.006168236968752128,0.00015237920352961787,1.1608095711988293,1.1498705983844422
2024-03-11,-0.002452407349914143,-0.0025103214328636714,-0.0005544387715771559,0.9866484733690332,0.013351526630966785,-0.0017050879825398768,0.00016040044801535203,1.1579627932745706,1.147909967845661
2024-03-12,0.008015712611229242,0.008146287368488103,-0.0005831131381422227,0.9865911920503775,0.013408807949622476,0.009633121541299472,0.00013606164588142455,1.1672446902399558,1.1589679240843875
2024-03-13,-0.0008202045662566437,-0.0007791157431356055,-0.0006843942726196152,0.9867189915517185,0.013281015929920028,-0.00023683854378131475,0.00015265452952517578,1.1662873108150822,1.1586934358089582
2024-03-14,-0.010987007061553422,-0.011210268201452989,-0.000691187683903172,0.9867687779244125,0.01323122207558736,-0.003959524857017227,0.00015265452952517578,1.1534733038953566,1.15410556034821
2024-03-15,-0.0017398904409056115,-0.001726324151272829,0.00010111564258990866,1.0051525698829358,-0.00515256988293566,-0.006727371568361007,0.00015265452952517578,1.1514663867200692,1.146341463414636
2024-03-18,0.005305634248989444,0.005292121633768021,-0.002715325481105221,0.9954107577322405,0.004589242267759411,0.0056441130190874045,0.00015265452952517578,1.1575756462180113,1.1528115441926143
2024-03-19,0.006691750351015324,0.007023993205928614,-0.00294595315512427,0.9953973781170287,0.004602621882971341,0.005884553896391198,0.00015265452952517578,1.1653218534549175,1.1595953258567977
2024-03-20,0.009100424065804802,0.009501962798858399,-0.007290035838038776,0.9978481100641391,0.002151889935860867,0.00970512647098598,0.00016869702291244515,1.175926776494507,1.1708493451494022
2024-03-21,0.009204585068483873,0.007998532447204498,9.906619546840232e-05,0.98405349848103,0.01594650151896993,0.0019089721691953887,0.00014408269517041106,1.1867506945430586,1.173084463963613
2024-03-22,-0.002712419325095472,-0.0033953420470768103,0.0008047634639226838,0.9826150244256229,0.017384968215710193,-0.0026073004412355827,0.00015237920352961787,1.1835317290251095,1.170025880323114
2024-03-25,-0.003998352252000625,-0.003901004824365173,-0.0008644899364690324,0.9782007939490212,0.021799206050978806,-0.0029157450231248605,0.00015237920352961787,1.1787995522710477,1.1666143831856346
2024-03-26,-0.0005685871743670301,-0.000611878163509938,-0.0009707165945132269,0.9782964015529013,0.02170359844709841,-0.0018822896709353998,0.00016040044801535203,1.1781293019644767,1.1644184769821997
2024-03-27,0.007616642490373193,0.00764032012362259,6.189409774243161e-06,0.97825402603983,0.021745973960170133,0.009934332379188282,0.00015210387311781481,1.1871026916649732,1.175986197161009
2024-03-28,0.002988866247017885,0.002703997140875547,-0.00668157713818909,0.9776521391514132,0.02234786820507146,0.0006002000666889273,0.00016012517972607831,1.1906507828318347,1.1766920241549703
2024-03-29,-2.845810391782777e-06,2.9512879267334924e-05,-0.007559154368725655,0.980414355420609,0.01958565191395381,0.0,0.00015182853828932252,1.1906473944654639,1.1766920241549703
2024-04-01,-0.006325014959433495,-0.006703654551656779,-0.008691104971754376,0.9804460804347567,0.01955391956524343,-0.003199146894161453,0.00015182853828932252,1.1831165318840593,1.1729276135205104
2024-04-02,-0.00825337486075417,-0.00859015040542821,-0.00855778768609823,0.9800724817131611,0.019927518286839033,-0.0076557903182670195,0.00015182853828932252,1.1733518276424648,1.1639479256528922
2024-04-03,0.004705407491311986,0.005170643971387445,0.008931200205022078,0.9800466706271246,0.019953336815573142,0.0020213590270525827,0.0001678714044199836,1.1788729261221982,1.1663006822994297
2024-04-04,-0.012481552531729334,-0.013497430523119247,-4.266613029245728e-05,0.9805004886915568,0.019499511308443154,-0.012406280469354103,0.0001512778553836025,1.1641587617665705,1.151831228923224
2024-04-05,0.007610407210594028,0.007697029284445378,-5.450258636436508e-05,0.9664541725018733,0.03294195909462948,0.010383332198542927,0.0001512778553836025,1.173018484001395,1.1637910752097897
2024-04-08,0.0022918186152958153,0.0027301941548509845,-0.0001197232545660739,0.966537256463795,0.03269220541203346,0.0009434280130731221,0.00014325649106772254,1.1757068295991155,1.1648890283115072
2024-04-09,0.0006604122053348593,0.0006502351679922302,-0.00025954330905817596,0.9669048295807683,0.032497225924830925,0.001784091291614942,0.00015155319904436304,1.1764832807392784,1.1669672966826155
2024-04-10,-0.009682837535914812,-0.010503931266071631,-0.0005862158763587187,0.9797236776690091,0.019678431012990175,-0.011592741935483986,0.00014353189685278878,1.16509158426816,1.1534389459650245
2024-04-11,0.003862300605362856,0.003844930809140612,-0.0007517857201766313,0.978911367229979,0.020485247849575495,0.007411184769675394,0.00015984990702144763,1.1695915181993821,1.161987295114111
2024-04-12,-0.01521641733161705,-0.01617992731634421,-0.001009055323165141,0.9796834810416231,0.019715455525591823,-0.014780818681874974,0.00015155319904436304,1.1517945255509408,1.144812171594387
