Y,X
7.335992219004162e-05,0.014698758148895067
0.00024277267045125228,-0.0006713124972489437
0.01717670888770928,0.022500130217561365
0.000809457412576986,0.0013688216925324959
8.8004090167626e-05,-0.00033939820003203724
0.0014878315706550183,0.0020987599414978853
0.007250874675168939,0.007513286835162836
-0.002329039217132345,-0.0025913189985059537
0.003997893980665301,0.004349253105291551
-0.00015320516826866637,-0.00015320516826866637
0.0005381735821201605,0.0005092912183712883
-0.0015166416694480933,-0.001854330039654406
-0.0007344030157145909,0.00018562131484523015
0.00013097783267612684,0.0010028277480014225
0.00331912268916712,0.003950095295907063
0.009646770208134425,0.007924683246873787
-0.003834293549279333,-0.0038031155175126674
-0.0037964146948744615,-0.0015732841388024221
-0.00273095827343528,-0.004012438671000651
0.007520170380344915,0.0074720687486762305
0.004651364877168884,0.004080604102528973
0.006749046164869377,0.0040625488923609065
0.0029796782120541376,0.00409607703593573
0.016267529613077647,0.015475795382584145
0.008740013868950625,0.0062660521420536686
-0.004252535545840597,-0.004088041339342041
0.005057831406561464,0.0056271049459828415
0.007678204649149034,0.00729077970785208
-0.015513636260692909,-0.014912459035787529
0.013829943148441215,0.010720893376555019
0.0024352998950658566,0.0023810439227072155
-0.00015320516826866637,-0.00015320516826866637
0.006455755455330614,0.004528105543831762
0.0036098465171474636,0.0021603698797307835
-0.0028566595596098976,-0.0003557238824174469
-0.003954957594613395,-0.0040235684638310065
-0.00015485697851902458,-0.00015485697851902458
-0.008041486413853605,-0.006551358272798402
-0.013478005979681518,-0.010860030888784511
-0.0033445230835936757,-0.0028500104408409888
0.0001316587617417042,0.0019542147347242356
0.01445104614950199,0.014311525430771965
-0.00504968575283582,-0.0028736373399458337
0.002272018864888148,0.005102877264449246
-0.0010797802969941817,-0.0011320756907119423
0.001150086991042798,0.000623370877582019
-0.00015348048101615497,-0.00015348048101615497
-0.005888149149951505,-0.004549872294353774
-0.006523450569077105,-0.005956694608121649
0.0075431274357424805,0.008151479282161755
0.010464567416401005,0.011946546512019873
0.006772067597756948,0.004400355121809696
0.0012022167982292942,0.0016850404530610597
0.0026399093602080814,-0.00034081355633253096
0.0018757592571487791,0.0053681726546737085
-0.0033258896454959608,-0.0012266656470321102
0.008815178251187161,0.008901352130882279
-8.305116442519633e-05,-0.0012533913349530579
-0.01476342669406705,-0.017815249052213655
0.014577622594311057,0.012802467711968912
0.009580684991308042,0.009026415095866547
-0.006913193563275133,-0.004929236705887741
0.00204185281783853,0.0034315165901517286
0.009822610982740843,0.008379257569644638
9.748112423646482e-05,0.0017267004551053677
0.00794594168440721,0.006650892550146059
-0.0009112622449727326,0.00016162924939511214
-0.017718970602631945,-0.015653739395548927
0.0108976633039366,0.010670345230719303
0.008621191935086037,0.007868503649995029
-0.005692534269745031,-0.0056438664284891304
-0.00015155319904436304,-0.00015155319904436304
-0.005848855402996955,-0.006774600196856162
-0.000997420982012498,0.0004534593286285027
0.016256487094594707,0.018870773696678445
-0.0007700309880764866,0.000812956796973463
-0.001371584618695576,-0.00300095015536328
0.0023526756427303397,0.002402527258859921
-0.002139015225206875,-0.0020459780510042602
0.004817905336111261,0.005115870128268307
0.007596422023349314,0.008194716372138755
-0.000617753264748222,-0.001062194360818447
-0.011734795983452395,-0.011027373706404053
0.006330357767921679,0.0063570571683480015
0.008198718590391119,0.009470972907909214
-0.006802331091947833,-0.0063206161722817455
-0.0023503670572843083,-0.0018654884305552288
0.007444090501166567,0.009497059895418047
-0.0022044119998340106,-0.0003894930733064905
-0.00329873902287936,-0.004112179386542403
-0.005431739743661734,-0.006880026097886183
0.004793069429853691,0.005491458489562229
0.005060542500901599,0.005731899366866022
0.013735015333503187,0.009536429448073536
0.0034151433541134146,0.00428205682725169
-0.003789594622191972,-0.0027596796447652006
-0.0041799975508047815,-0.0030681242266544784
-0.0016269895199373385,-0.002042690118950752
0.009539235195424434,0.009782228506070467
4.195638630455356e-05,0.000440074886962849
-0.00015182853828932252,-0.00015182853828932252
-0.0010864997439126167,-0.0033509754324507757
-0.008949865482476005,-0.007807618856556342
0.0022151902770923826,0.0018534876226325991
-0.014111676590350841,-0.012557558324737705
0.008900581422268905,0.010232054343159325
0.004901708300462326,0.0008001715220053995
0.0034322232931545127,0.001632538092570579
-0.010135657859518532,-0.011736273832336774
0.007097960106492218,0.0072513348626539464
-0.015448414412774558,-0.014932371880919337
